"all_dataset$Group" "CBendsProportion" "Transition_se_Proportion" "IBendsProportion" "Length4BoutCount" "Transition_so_Proportion" "TimeFactor" "Transition_see_Proportion" "JBendsProportion" "Transition_cc_Proportion" "OBendsProportion" "Length1BoutCount" "Transition_eg_Proportion" "Transition_ee_Proportion" "Transition_css_Proportion" "Transition_sg_Proportion" "Length3BoutCount" "Transition_jss_Proportion" "GBendsProportion" "Length2BoutCount" "TotalBoutCount" "Transition_cs_Proportion" "Transition_sc_Proportion" "ScootsProportion" "Transition_isg_Proportion" "Transition_ggs_Proportion" "Transition_ssg_Proportion" "Transition_sse_Proportion" "Transition_gss_Proportion" "Transition_sis_Proportion" "Transition_ss_Proportion" "Transition_sss_Proportion" "Transition_hss_Proportion" "Transition_ggg_Proportion" "Transition_es_Proportion" "Transition_gg_Proportion" "Transition_oss_Proportion" "Transition_si_Proportion" "Transition_iss_Proportion" "Transition_gs_Proportion" "Length6PlusBoutCount" "Transition_sgs_Proportion" "Transition_ess_Proportion" "Transition_eee_Proportion" "Transition_ses_Proportion" "HBendsProportion" "Transition_os_Proportion" "Length5BoutCount" "Transition_sgg_Proportion" "EBendsProportion" "Transition_is_Proportion" "Transition_hs_Proportion"
"CNO_1microM" 0.135951190658519 0.027950005715418 0.0763786853544915 3.08333333333333 0.00650578420311337 6 0.0142259994417859 0.012613663599147 0.0115445966047085 0.0636317714595059 20 0.0101141895477196 0.0290524172134127 0.0307701289730121 0.0291464165340718 5.58333333333333 0.00111111111111111 0.107118840096576 7.83333333333333 43.5 0.0309264223659219 0.0164897979212849 0.351618942306546 0.00231481481481481 0.00471625897122142 0.012997283502246 0.0131713518522575 0.0514933430814973 0.00596472838737326 0.504553596620929 0.482207774701643 0.00463202716529151 0.00777377560346218 0.0492974688626291 0.020520521701725 0.0116572452069657 0.0141132185356037 0.0124318136026562 0.05630130468247 5.41666666666667 0.0144240482061552 0.0309438642103892 0.00711816418859192 0.0117658700430146 0.0149549688918764 0.0140614445449948 1.58333333333333 0.00981510797337232 0.237731937633339 0.0189127553752374 0.00436439007231617
"CNO_1microM" 0.11062474691725 0.0424414948287508 0.0825381534880789 3.66666666666667 0.0013668430335097 7 0.015486127986128 0.0239233935233256 0.0191362273077756 0.0566533575838773 24.75 0.00958766945705239 0.0434308977479086 0.0157433799971959 0.0260875494461477 7.66666666666667 0.00101010101010101 0.0935394863204595 9 55 0.0182444128319651 0.0147914317437407 0.360027016513563 0.00249819624819625 0.0067334857452067 0.0168036648579922 0.0180603682619812 0.0413049084339574 0.0031545969045969 0.475485615130293 0.428233752627813 0.00726021964960018 0.0207958524098261 0.0450673084233657 0.034401627109091 0.00772309921519414 0.00663420433178362 0.0262488742122081 0.0515806646464534 7.16666666666667 0.0179332245668243 0.0526079794527888 0.0171009546009546 0.0105076666470472 0.0163955259492841 0.011186996056379 2.75 0.0124392252318316 0.256298319704161 0.0309169540619606 0.00898414095268697
"CNO_1microM" 0.0889754704418069 0.0395210484440585 0.0795502618454562 4.41666666666667 0.00499411005590438 8 0.0227770354895468 0.0120849823266348 0.0130053384150966 0.0391881936257735 23.0833333333333 0.00740985087935647 0.0527860916626338 0.0310698875047613 0.0343589884841906 7.5 0.00272461456671983 0.113573844383988 9.83333333333333 55.75 0.0283375496314966 0.0113183650037774 0.399861070200394 0 0.00587311364818255 0.0156076225501238 0.0199528415783065 0.0404047175414518 0.0020933014354067 0.469669833034922 0.425176485447437 0.00482449493438833 0.0126854555210721 0.0482569306195354 0.0275225614137429 0.00992878344378999 0.0121736121513048 0.0194778831060036 0.0552356532338 7.75 0.0256352281151535 0.0307825861366801 0.0260619364990226 0.00988040896017454 0.0208491578821729 0.00840277800167476 3.16666666666667 0.013811094140016 0.245917019293774 0.0202056589212438 0.0074648311783109
"CNO_1microM" 0.107561037032867 0.0503234537673479 0.067670171278116 6 0.00312324749131415 9 0.0381456847469225 0.01460276186451 0.0211556795859196 0.051294083805239 29.1666666666667 0.0126467962257547 0.0709553610972691 0.0198303451104772 0.0315562118681062 8.83333333333333 0.00157948304336137 0.108827247258626 14.5 71.4166666666667 0.0283383448735881 0.0125169173422792 0.366994195521714 0.00234741784037559 0.00834812266256314 0.0153886814153632 0.0361369403846913 0.0334435741319231 0.0107964726721454 0.388337454862701 0.342828032447938 0.00520372329127301 0.00931719653635866 0.0810205724648465 0.0246276326306844 0.00825176930109183 0.0178451582281506 0.0251547048880725 0.0411617549334595 8.91666666666667 0.0137611848994231 0.0483047631279024 0.0435928137533205 0.0182032662550689 0.0244563187573763 0.00812106847681327 4 0.0136748965991572 0.258594184481551 0.0282505005528953 0.00878198386905577
"CNO_1microM" 0.108073789552379 0.0543345577660317 0.0648838919247379 6 0.00363860997238895 10 0.0291410755916526 0.0155217882563209 0.0117719992746081 0.0509549084735212 29.0833333333333 0.0112835379913411 0.048336777783575 0.0253544010985981 0.0386366945571942 8.41666666666667 0.00164314376643144 0.120217924088517 13 71.4166666666667 0.0228612377022861 0.013770261579433 0.396699522326611 0.00656785842116012 0.00890915457338696 0.02376043508249 0.0286714565908687 0.0516832505388269 0.00488384585291065 0.457409710263324 0.408038977225413 0.00570427087242034 0.014442921308229 0.0588365319553517 0.0316258977977146 0.00449147239817238 0.0153574691542875 0.0177677627213034 0.0577332491061438 11 0.0190535386638045 0.0484854462770838 0.0243101747704889 0.0182154660676296 0.0189601138904934 0.00675403608585509 3.91666666666667 0.0176178676670683 0.224688061487419 0.0271993082830956 0.00539216515320846
"CNO_1microM" 0.0995162290967053 0.0442336745377208 0.0896269241113055 3.75 0.00327010255100537 11 0.0197078771869822 0.00972971545743801 0.0126961349791504 0.0532323208029628 22.75 0.011074824064535 0.0334786499804749 0.0207362041389327 0.0414529458235349 7.66666666666667 0.00231481481481481 0.119119271575836 9.66666666666667 54.25 0.0179307908512864 0.0107232499736337 0.387844905494793 0.00477937363183265 0.0044324982849573 0.0193452525600799 0.024483811916164 0.0504976463186611 0.00376234158561745 0.473677418731284 0.416629320945147 0.00365181992337165 0.00894382126205973 0.0595119348767468 0.0256443435285916 0.00732873026230024 0.0146188299798914 0.0278449512568615 0.0532323091889551 7.16666666666667 0.0301941466129567 0.0517735719110416 0.0113524162712804 0.0214560417114411 0.0216883471972513 0.0163942698796537 3.25 0.0134872034084202 0.219242286263708 0.0300391962158001 0.00631138485031841
"CNO_1microM" 0.116641820724058 0.0399047722864312 0.067757970187628 4.83333333333333 0.00473899373513706 12 0.0261246862664757 0.0118595119470289 0.00998009357995219 0.0368499050599613 27.3333333333333 0.0072232370199841 0.0572603146912687 0.0353887880637345 0.0344653098118514 8.83333333333333 0.000886524822695035 0.102065921513169 13.75 66.5 0.031127926050188 0.0200900677493809 0.393274778271079 0 0.0060594817123924 0.0271592277759269 0.0196296322954107 0.0497352615309841 0.00724821269635061 0.457976899347114 0.405196425050503 0.00891868783548741 0.00371760714550313 0.0725986025202816 0.019317118853028 0.00671058916932216 0.0184619650328288 0.0201789586253783 0.0464393194794155 7.41666666666667 0.0185171528149653 0.0455861445646533 0.0292456937334569 0.0178654514529714 0.0202482051586531 0.00949768682193343 4.33333333333333 0.0149629239582093 0.251301887138422 0.0271108031557012 0.00877489081901118
"CNO_1microM" 0.0772591171803205 0.0328104176099527 0.0663509570363082 4.66666666666667 0.0042497440346058 13 0.0150015572248592 0.0134812971368771 0.0144912318964353 0.0297258874636842 30.3333333333333 0.00816171590008328 0.0416885562079448 0.0239495289473432 0.0410907505733033 8.91666666666667 0.000706214689265537 0.13323062730422 10.9166666666667 64.5 0.0239858093030448 0.0191614009321867 0.379929586083981 0.0049761283139077 0.00849485823152964 0.025990301888493 0.023223380561193 0.0523152341565515 0.00641714608641839 0.439202956344827 0.369860621298805 0.0061771702957437 0.0165507933430694 0.071046552309306 0.0418950762535297 0.00823261630472555 0.0125563194059752 0.0334694311997038 0.0564042194101343 6.58333333333333 0.0250601744469486 0.0539445662780859 0.0211085451017023 0.0167741268377728 0.0162243893719325 0.00666640647713607 3.08333333333333 0.0174641681839404 0.283798138422676 0.0371920392620198 0.00778066009573053
"CNO_3microM" 0.100804273255057 0.0137728327297532 0.18660865822061 3.91666666666667 0.0049082719869068 1 0.009190697295536 0.0436534756096058 0.0036787251226835 0.0795891139345904 205.5 0.00312955315672116 0.0113360884592155 0.0773358253670095 0.0145212337322943 20.4166666666667 0.00563701531443467 0.191239037839211 29.5 264 0.0609814559663956 0.00749983250880525 0.29268119608963 0.00412186379928315 0 0.0107651149413822 0.00311713566689545 0.0960800484097545 0.00607506932391725 0.442096952396904 0.39196533235176 0.0196524370488949 0 0.0296241230492278 0.00867949112270927 0.0729237827707526 0.0133842649351029 0.0672735160248908 0.104629534964699 2.75 0.00820105894990688 0.0267724553153711 0.00321583178726036 0.00359633827375763 0.046982352213023 0.0641441581167609 1.91666666666667 0.00643343815513627 0.058441892838272 0.101667923987181 0.0251283296826853
"CNO_3microM" 0.14961968322173 0.0315077644371733 0.106423210370013 5.08333333333333 0.0142839061532786 2 0.0158031025295268 0.0172489990807297 0.0202386501505487 0.126492516299531 42.0833333333333 0.0108813563588155 0.0452405789133088 0.0553965915984382 0.0297170815038034 9 0.00620620901495261 0.0946678119988971 12.8333333333333 78.25 0.0572342083188835 0.0145299845913919 0.296130253147088 0.000957854406130268 0.00943641753009398 0.022357245198607 0.0108741724585785 0.0441593817969905 0.0016025641025641 0.407470233044657 0.346068132781893 0.00554215274203694 0.0251112316655792 0.0390862230717465 0.0393378407828193 0.0441327784714338 0.0216330079627436 0.0237740997093722 0.0502656785852145 5.66666666666667 0.0185290826889334 0.0193960142376372 0.0289275677866246 0.0122676068959634 0.0310450268739702 0.0369822995435199 3.58333333333333 0.0201354591786766 0.178372499008041 0.0287503918469584 0.00911281800441599
"CNO_3microM" 0.115323875252514 0.0367856001363609 0.0703634075907386 3.66666666666667 0.0164992811980627 3 0.0219599274805873 0.0208907484424138 0.0256436623268693 0.100402734755224 28.9166666666667 0.012209216964391 0.0410344215276684 0.0420211574218848 0.0370485495640509 8 0.000551876379690949 0.108140827928137 9.5 57.5833333333333 0.0392021004051181 0.0183274610934884 0.356141901602642 0 0.00894159059721974 0.016410349781103 0.0222904114889792 0.0494552042800461 0.0028735632183908 0.37465495741269 0.293610736501858 0.00677740953773944 0.0208683108265602 0.0577267458783275 0.0417954882239141 0.0460765954190502 0.0174551279933051 0.0203972416452295 0.0481602939852697 4.41666666666667 0.0192282996444871 0.0372550517714321 0.0150727650727651 0.00936014579838363 0.0222762241993043 0.0356250806191574 3.08333333333333 0.026896453347229 0.206460280229026 0.0266530512298261 0.00865129502195717
"CNO_3microM" 0.0779872861713367 0.0277632154675614 0.0713387864524363 3.33333333333333 0.0088007005493948 4 0.0110884132626751 0.0306449304954625 0.0123120220130189 0.0566385509195607 25.6666666666667 0.0119817936641311 0.0173154621066091 0.0261614443721726 0.026806161270429 7.66666666666667 0 0.104637762984529 6.41666666666667 48.9166666666667 0.0265523156431524 0.00761795150857846 0.428414677906174 0 0.00732699907631508 0.0194403492810975 0.0117443464767479 0.0382191189810098 0.019157325321513 0.506794207284078 0.420704454549905 0 0.00515802027429934 0.0769630474454446 0.0233442359194371 0.0168406245876419 0.0165433637901873 0.0303352899682746 0.0580020952179783 3.75 0.0149992816627853 0.0971219177799025 0.00492909867909868 0.0106345145742331 0.0342229451674503 0.015382412954666 2.08333333333333 0.0139478415641206 0.196115059903051 0.0277648218948157 0.00353535353535354
"CNO_3microM" 0.0911280060283194 0.0282375694263754 0.104861491097662 2.66666666666667 0.00761691503062571 5 0.0205187074829932 0.0214616622250406 0.0102731212885446 0.0497161395541769 27.6666666666667 0.0203692958672578 0.0461140469178849 0.0135225202848154 0.0309578571623882 4.91666666666667 0 0.105017191268521 6.83333333333333 48.8333333333333 0.0154332034340001 0.0119386395105016 0.395704959880324 0.00473356009070295 0.0134697313268742 0.0199782620450068 0.0216183877922754 0.0597664874344596 0.000833333333333333 0.382126260322426 0.33473851760414 0.00570578231292517 0.00679541314787217 0.0358018912893632 0.0243755268422294 0.0222319210843801 0.0173679539344124 0.0193302934514676 0.0681978101305116 4.5 0.0180579464771502 0.0268409730663425 0.00466269841269841 0.00638830244741575 0.0171744197352844 0.0152771492757297 2.25 0.011086889301175 0.214936130210672 0.0239218963895567 0.00619708037998915
"CNO_3microM" 0.101576995730237 0.0349020127864811 0.0598102398277088 2.91666666666667 0.0167131951614624 6 0.0143645368078534 0.0289233881489316 0.0043879806564607 0.0524472962370866 24 0.0165546066720535 0.0454561381069822 0.0554460974783999 0.0193026865963578 7.08333333333333 0.00641025641025641 0.120993568738252 9 48.8333333333333 0.0399008548857703 0.00806068739181976 0.395384717349159 0.00942760942760943 0.00538199770483235 0.00999761393462181 0.0201665326700902 0.0752031649224752 0.0227613593755326 0.43551776059659 0.365039881575907 0.00462442194725659 0.0058577905034598 0.0515498676377475 0.0122877105852566 0.0375869640176869 0.0175681257506411 0.0180370668571503 0.0749381334001712 3.16666666666667 0.0178791320535462 0.030248036207504 0.00594094344450098 0.00595311333618895 0.0117705930772054 0.0280011766706899 2.66666666666667 0.00527618706752565 0.22909320089142 0.0315788588685471 0.00486481033091203
"CNO_3microM" 0.0892711129757155 0.040499280246281 0.0508684498564224 3.25 0.0107161160067033 7 0.036745158408371 0.0253264237248491 0.0127292768183829 0.0691388317064666 64.1666666666667 0.0124297694610195 0.0559806459775994 0.0133793337218096 0.0362327955868504 7.58333333333333 0 0.114299704028248 10.75 92 0.0151452757489909 0.0138257587077247 0.400402875618457 0.0023634705825895 0.0130760481397663 0.0175890784079201 0.0285992997158071 0.0386512832064852 0.0114867941426516 0.489138328726311 0.426039596828332 0.0122599758183437 0.00637000968126796 0.0633771952423762 0.0243380211259468 0.0150946352220715 0.0105828498017954 0.0166861211534653 0.0425203036029274 4.5 0.0230373615923352 0.0525188574694432 0.0321748306265077 0.0198496620225325 0.0196512848374408 0.0188709875653568 1.75 0.0103461345654818 0.2310413172524 0.0205975121376157 0.0104908441861809
"CNO_3microM" 0.107745975259692 0.0455532628617093 0.0749343639575034 3.66666666666667 0.00803678872320576 8 0.0141484759426272 0.0167904840407435 0.0104290990046975 0.0611927055737547 30.4166666666667 0.0106280769405205 0.0446462653033189 0.0295097051137177 0.0387044261468098 7.83333333333333 0 0.116389882323822 8.75 58.0833333333333 0.0200050098665875 0.0147753240493536 0.354835792127785 0 0.00629713423831071 0.0203231977823107 0.0234313052835961 0.0491312075439098 0 0.45741981528064 0.413129465364108 0.00233385559472516 0.0196384769501554 0.0629424154450901 0.037536509137368 0.0136706344657116 0.0102648238356414 0.0114421865742312 0.0648018568647596 5.25 0.0218913784921605 0.0562032097012078 0.0241108462436648 0.0211338106200752 0.0271718527408658 0.0149819093959181 2.16666666666667 0.015532105676265 0.240938943975833 0.0196244133748452 0.00311502431851916
"CNO_3microM" 0.107873438739469 0.0444616976071979 0.072231417248648 2.83333333333333 0.00380393990584754 9 0.0120106275391877 0.00947003692801059 0.0113450120450895 0.0533781419787967 29.9166666666667 0.0180483105088733 0.04019128684964 0.0222412918253675 0.0297827710954384 8.91666666666667 0 0.101575982782728 8.58333333333333 59.25 0.0216502385015329 0.0120010801278123 0.374301736456712 0.00146198830409357 0.00198330335316637 0.0229600754589446 0.0201245336030264 0.0492274056465056 0.00326535463521765 0.477337486960783 0.405349510517209 0.00588115588115588 0.00991766622882083 0.0771459981554842 0.0262001845926691 0.0196553321259414 0.00786398120354915 0.017547855759824 0.0509502886835979 5.58333333333333 0.0179124460915196 0.070390138171801 0.0203811538818833 0.0223203133329605 0.0167186795149446 0.0198526921496812 3.41666666666667 0.0100046163157709 0.264450566350692 0.0176099348236392 0.00990240346348312
"CNO_3microM" 0.0867954628799423 0.0371326579332048 0.0628983302905877 4.33333333333333 0.0108921734518177 10 0.0101461428206528 0.0163973472197556 0.0119182390428503 0.067946074732884 30.9166666666667 0.0110617964481244 0.0317983393620291 0.0325272707882334 0.0337367680546901 10.5833333333333 0.000563063063063063 0.101108417560394 10.25 66.9166666666667 0.0309514469253438 0.0205262340784908 0.398845033320865 0.00176106700994064 0.00360455737043759 0.024191651351901 0.0107792893616253 0.0528852931981508 0.00639083638881792 0.471288596262177 0.406923688340131 0.00750644348434644 0.0158554091087042 0.0605491864963861 0.0305397063688696 0.0204925597017407 0.016176365186665 0.0220058315417686 0.0597537313524739 7 0.0252810687187718 0.0416067214438275 0.0147322612392112 0.0123940387602002 0.0163447930787555 0.0213126177321154 3.83333333333333 0.0100021450374822 0.249664540916816 0.0226151853823801 0.0130486931227238
"CNO_3microM" 0.0946710448028305 0.0333241981259143 0.0639953623844976 5.25 0.00475045439758062 11 0.0238577720092954 0.0238042186624511 0.016864543843205 0.0369225856877616 35.4166666666667 0.00476888594272909 0.0415613785710914 0.0539988923066287 0.0250212078951858 10.6666666666667 0.000418760469011725 0.105202094053 11.3333333333333 72.9166666666667 0.039438687120304 0.0143389095483668 0.433963284299054 0 0.00421197433587522 0.0140012627092679 0.0256351839292394 0.0469785885687291 0.0046086744611611 0.517108544798716 0.443516401634496 0.00129198966408269 0.00403121442119389 0.0673003018812101 0.015074743966525 0.0180578736784544 0.0127980087033504 0.0256143798706312 0.046123838639441 6.66666666666667 0.0126873767665899 0.0521794132507573 0.0204984833491431 0.0126888507217913 0.0341612721963374 0.0125702138491339 3.58333333333333 0.0159087027822013 0.207280137914067 0.0260514518681368 0.00770267690074067
"CNO_3microM" 0.106113483440792 0.0427967411082927 0.0576480102014026 4.25 0.00297707023250502 12 0.0200235416455184 0.021541516735918 0.0277844279941683 0.0558448653254718 30.9166666666667 0.010328552334679 0.0286935205508221 0.0382095639194343 0.0331223029998705 8.75 0 0.131653241967664 11.8333333333333 63.3333333333333 0.0330937264895838 0.0266850991031228 0.362554998898866 0.00430283224400871 0 0.0192912286807817 0.0254800254273009 0.0661566845161933 0.0116458063814271 0.434764107595104 0.352525151159356 0.0081998356196061 0.00672776019690577 0.0656690709399214 0.0177034469977152 0.0138551697356005 0.0219330867375813 0.0236863120036058 0.0688556395639407 5.08333333333333 0.019839096108442 0.0676498757737801 0.00802579814968168 0.0218131123882586 0.0149365647577213 0.0122224031881127 2.5 0.0103179646646702 0.249707318672165 0.0315054951724799 0.0113097730968356
"CNO_3microM" 0.0809454908328856 0.0495762737207305 0.0671482441942114 3.63636363636364 0.00586361242507331 13 0.0259216185421005 0.00764427302304715 0.00627433796788635 0.0617684077583434 28.2727272727273 0.00762707621639508 0.0432784655945862 0.0222602420975432 0.0381595090746627 7.81818181818182 0.000744047619047619 0.0983018089032007 9.36363636363636 58.2727272727273 0.0178989234740511 0.017798016040389 0.423427307522506 0.00252525252525253 0.00124605565117613 0.0205868777028416 0.0409707504032171 0.0435141638594466 0.00307081500605597 0.420268380652854 0.349455422438229 0.00525259764390199 0.0116700568507797 0.06197405304361 0.0159044820645874 0.00973433087286097 0.016524925962367 0.0178678466296329 0.0623698334923722 6 0.029109845958189 0.0559228996592007 0.0221684154111231 0.0303493478766941 0.0272781521480169 0.00900809514610196 3.18181818181818 0.00877210139258332 0.233486315617788 0.0253185083546614 0.00521234918191209
"Control" 0.104542939403151 0.00835900925722738 0.170902014812844 5.13888888888889 0.00598631237521919 1 0.00507781861992991 0.0351224929324737 0.00315385025987113 0.0817599394518732 184.486111111111 0.00360103606966124 0.00629933152301838 0.0859575067009992 0.0185541027625341 26.2152777777778 0.0178053875850923 0.170163591291473 28.7291666666667 250.548611111111 0.0562545695553475 0.00503754598890082 0.343217064036101 0.00451436875454371 0.00507866445396905 0.00835734960758818 0.00344095083619637 0.0958238432944868 0.00657800969633763 0.479539276549472 0.393625196302785 0.0249720172003474 0.00476379570302147 0.0190756795627595 0.0148231570487154 0.0726735320713473 0.0132511919463811 0.0889603645521275 0.0992634571036106 2.46527777777778 0.0090198817249286 0.0190475514960045 0.00276912642395486 0.00410072125911688 0.0432444212518661 0.0652058763687732 3.51388888888889 0.00944309235529032 0.0510475368202176 0.0988205717903599 0.0254648755098597
"Control" 0.131092584821256 0.0221680130735798 0.0972714231074293 4.20138888888889 0.0113220509704247 2 0.0115935551921975 0.023886125608874 0.0122146912666869 0.105979034204559 67.9791666666667 0.00841748021213476 0.0198478537931663 0.0808037095005186 0.0233058219688171 13.3263888888889 0.00851999312075857 0.0919683095264935 14.4861111111111 107.958333333333 0.0593419442996855 0.0136013980633288 0.376869861547498 0.00159123535826909 0.00329648855516543 0.0117688356929191 0.00763764174414411 0.0489708457788106 0.0051784663466325 0.457448854390285 0.379840192057095 0.0146267320690441 0.00691474578725671 0.0426711132286649 0.0161473268538022 0.061605380663764 0.00899442477078308 0.0447663114929691 0.0527309604234396 4.57638888888889 0.0123746465959087 0.0335374986384746 0.00666700105251026 0.00910156705604879 0.0361718922561675 0.0551538437352346 3.38194444444444 0.0122381165173376 0.129816324483278 0.0491265826453306 0.0185216065605902
"Control" 0.115168138507884 0.0249437831089207 0.0793489164595827 4.27777777777778 0.0107892482674592 3 0.0149878535399291 0.020445077661939 0.0113340312218675 0.0850264677302257 45.8819444444444 0.00820893211203383 0.0272387967082932 0.0596356334448948 0.0312456005350389 10.2083333333333 0.00490713347833592 0.0957285516988845 11.5902777777778 80.1527777777778 0.0477213950583621 0.0125858114610529 0.407307080254754 0.000854504150483209 0.00506340166244401 0.0166567088667231 0.0126079542077309 0.0472501372898312 0.00585015731478161 0.469962471523949 0.403840605033285 0.0124368714671789 0.0106245745937337 0.0501599228822563 0.0231468155753462 0.0402964509663919 0.011247662538669 0.0320815009097831 0.051393811149748 4.97916666666667 0.0173120625709083 0.0373471983400216 0.0105070595329627 0.00970227334324378 0.0264639374745288 0.0364533646182886 3.20833333333333 0.0136005974177086 0.163567385767758 0.0354462715114907 0.0130621489878624
"Control" 0.1064029579824 0.0300511038200211 0.073469512943163 4.03472222222222 0.00790930351723659 4 0.0169995802276493 0.0202362867496308 0.0153550467023159 0.070480229882703 37.7638888888889 0.00942472492784189 0.0349327039177945 0.0451217012986405 0.0322749973778155 9.80555555555556 0.0031062132254673 0.0977527171896559 10.1319444444444 70.4097222222222 0.0429932742010264 0.0134125835001399 0.437320881973776 0.00316218565304184 0.00419845560756044 0.0166576574572535 0.0146655493587709 0.042743962806959 0.0045570522921727 0.480035231711549 0.419894936575584 0.0103657450347256 0.00929471062472211 0.0505740899598753 0.0222056964837601 0.0292182953414549 0.0111801946523049 0.0290142627318306 0.048435645613276 5.20138888888889 0.0163053589112283 0.0397725986314553 0.0163668356364521 0.0117118784771769 0.0228679675157857 0.0300733381724665 3.47222222222222 0.0119822630593604 0.171469445762885 0.0325083815896859 0.012540748208196
"Control" 0.0986575134028738 0.0294515600756484 0.0728617362527073 4.06944444444444 0.0123355167477383 5 0.0155807686297393 0.0184780899889226 0.0139238913754255 0.0671182664504376 37.9722222222222 0.0075277207789987 0.0339095004912895 0.041779559455049 0.0320886618032357 9.18055555555556 0.00172874884830636 0.1024588165092 11.3263888888889 70.5347222222222 0.0361615895245642 0.0149890033216312 0.4322066087602 0.00111799417977114 0.00563486648652291 0.0160351914634358 0.0134372758919791 0.0475882938545199 0.00524472061875897 0.478430883451405 0.425277843176493 0.00438725839733292 0.00831469129430819 0.0616108090267691 0.0223657859914425 0.0326135652959905 0.0133429033392839 0.0240734619921532 0.0532504845738845 4.86111111111111 0.0172870519013021 0.0495477119160737 0.0150136850435745 0.0103104231069529 0.0197016858906225 0.0289906343125963 3.125 0.0137086334784469 0.188517282745037 0.0309824594944366 0.00733665499876726
"Control" 0.0916083152114561 0.0328450439219616 0.0795802567840504 4.24305555555556 0.00942040842776676 6 0.0191539092885311 0.0215914169298688 0.0117549441014175 0.0591939318730853 35.5138888888889 0.00833652788111732 0.0340698310719873 0.037789838272569 0.0332563866676915 8.5 0.00310172717118845 0.107250525576899 11.0486111111111 67.8333333333333 0.0331778300875798 0.0131340697574317 0.418333170712372 0.00236145943687854 0.00662895447255331 0.0205098436376264 0.0188193251950313 0.0480238989875175 0.0064675826336996 0.471949268717891 0.4214639979219 0.00813214693213537 0.0124643772700397 0.0601678802928908 0.0267914015104052 0.026560045944556 0.0154846052394611 0.0253051029959931 0.0569358759750655 5.40277777777778 0.0197655703566002 0.047600153901746 0.0142457175261981 0.0116664747405364 0.0221596559812384 0.0222236037951475 3.125 0.0157660070247433 0.20028272693103 0.03510079147216 0.00997795040362621
"Control" 0.0862797280209381 0.0299644477185345 0.074141765222907 4.07638888888889 0.00782426685432645 7 0.0177167128503619 0.0173124714369394 0.0108162260998499 0.0571088813380261 35.9652777777778 0.0161572029554555 0.0377981717524157 0.0443437364563414 0.0302640468333839 8.67361111111111 0.00205166799957934 0.111570756373968 11.0208333333333 67.9652777777778 0.0329237892119197 0.0137123169352939 0.423644452126816 0.00429855953893847 0.00597735925071698 0.0158321606587286 0.016153491182559 0.0483757554658322 0.0076020755579142 0.467543011242061 0.415611150249973 0.00600197253870043 0.00938709437453736 0.0606868172167204 0.0248550991392522 0.0231628428960107 0.0156388421636413 0.0306211550598318 0.0530015052271157 5.16666666666667 0.0167047560433492 0.0492313462582413 0.0169558066938248 0.00990941337509842 0.0200121216824625 0.0232942013289184 3.0625 0.0141369376340626 0.209929823797943 0.0346103018300555 0.00818916132790131
"Control" 0.0923863201751403 0.0332098157149686 0.069805870692351 4.02777777777778 0.00725396938165453 8 0.0158677231982106 0.0264971792120992 0.0104807339987621 0.0549724349242214 34.4444444444444 0.0139588024250162 0.0321898783900165 0.0359001443646637 0.0291866134918451 8.70138888888889 0.00278786505394833 0.108262265737375 10.4791666666667 66.2777777777778 0.0325643794118993 0.0142022974493967 0.417178795692486 0.00192504192842569 0.00553311658949208 0.0154729565591045 0.0148349194692301 0.0439752526875607 0.00699274652465351 0.463030825801578 0.409255644845884 0.00770921311138026 0.00878863319441685 0.0625814540715608 0.0223457292657163 0.0282985887374895 0.0131613860106685 0.0300090867294791 0.0514699060805098 5.14583333333333 0.0147564776321486 0.0492628113081827 0.0144206583188189 0.0123399392792748 0.0209776198466615 0.020799856297488 3.47222222222222 0.0119945938821903 0.202975069275221 0.0343094496161989 0.00851910945150852
"Control" 0.0850905870559167 0.0332799616997759 0.0808997186202568 4.28472222222222 0.00755464335892308 9 0.0171860600989663 0.0179666047313276 0.0100538878569597 0.050967855664685 37.4444444444444 0.00995511450564625 0.033314942810917 0.0347625476695107 0.0370091060973447 9.17361111111111 0.00254423126228438 0.113192823736438 11.5208333333333 71.0138888888889 0.0301836985399428 0.0129200277902093 0.427453516508131 0.0013540769032566 0.00520573253386416 0.0205569111261067 0.0178000294616677 0.0494683893900013 0.00686309180551672 0.472943660877299 0.416772604893318 0.00766989424523861 0.00992123954454003 0.0695532690118173 0.0253009305451767 0.0167871661587992 0.0151245529346558 0.0284605977122728 0.0560894207025646 5.16666666666667 0.0200643741262895 0.0546405927629398 0.0141522628995746 0.0137463440550115 0.0196671595097271 0.0165501303961781 3.42361111111111 0.0165380360771898 0.204761734173517 0.034293976335497 0.0090498998611295
