"all_dataset$Group" "CBendsProportion" "IBendsProportion" "JBendsProportion" "Length4BoutCount" "TimeFactor" "Transition_sis_Proportion" "GBendsProportion" "EBendsProportion" "Length2BoutCount" "Transition_es_Proportion" "Transition_ess_Proportion" "Transition_js_Proportion" "Transition_sgs_Proportion" "Transition_sgg_Proportion" "OBendsProportion" "Transition_iss_Proportion" "TotalBoutCount" "Transition_se_Proportion" "Length6PlusBoutCount" "Transition_sg_Proportion" "Transition_oss_Proportion" "Transition_is_Proportion" "Transition_gg_Proportion" "Transition_gss_Proportion" "Transition_sss_Proportion" "Transition_os_Proportion" "Transition_hss_Proportion" "ScootsProportion" "Transition_ii_Proportion" "Transition_css_Proportion" "Transition_cs_Proportion" "Transition_ssg_Proportion" "Transition_si_Proportion" "Transition_ggg_Proportion" "Transition_so_Proportion" "Length1BoutCount" "Transition_jss_Proportion" "HBendsProportion" "Transition_gs_Proportion" "Length5BoutCount" "Length3BoutCount" "Transition_ee_Proportion" "Transition_hs_Proportion" "Transition_ss_Proportion"
"Clozapine_10microM" 0.0382403561646508 0.143670731411466 0.0206973460398708 2.75 4 0.0210549724248354 0.164170383202184 0.0133830678102869 16.9166666666667 0.00449239071356472 0.0067977067977068 0.00804941861769682 0.00419191919191919 0.00827678327678328 0.0291040296697573 0.0678112697290779 155.75 0.00181497010637472 1.25 0.0188833464486098 0.0347894638990529 0.0841520850252117 0.00823252995077082 0.110117734706776 0.588923517450915 0.0296759299525284 0.00815570952557254 0.560732538322457 0.0156056176270816 0.0137268650967281 0.013977869126707 0.00674603174603175 0.0157951529602537 0.00404040404040404 0.00432513878230587 115.083333333333 0.0130105198598349 0.0300015473793275 0.0937903156410733 1.91666666666667 17.8333333333333 0.000786163522012579 0.0130509703000051 0.632599701687635
"Clozapine_10microM" 0.0414151645618476 0.148578519713941 0.0172713924974262 5.75 5 0.0124175916391823 0.17031160733534 0.0131159960109157 26.3333333333333 0.00774985126161136 0.00391975308641975 0.014518897281248 0.0113936518795618 0.00542383029264588 0.0313829053724081 0.0730303636298255 193.25 0.000930002649870564 2.41666666666667 0.0190967849703862 0.0200915364431665 0.0715833739498958 0.0075829110191631 0.0875228195685421 0.612365650073515 0.0161356681280566 0.0158349034759858 0.546045197304851 0.0125728809506753 0.0265764866427535 0.0192702743734547 0.0058208395802099 0.0169523957190462 0.000905797101449275 0.00187381368496839 132.833333333333 0.019664530870081 0.0318792172032713 0.0980293531903361 3.33333333333333 22.5833333333333 0.00148220274802553 0.0164227671937785 0.645319128521358
"Clozapine_10microM" 0.0536878936835341 0.157186688733206 0.0245801753141868 5.66666666666667 6 0.0116940878198362 0.175293269697975 0.0188727328996475 25.8333333333333 0.0083307662114397 0.00879869726754692 0.0122303348947042 0.0101540456914893 0.00719217249018789 0.0388021877714407 0.0735379270071073 194.083333333333 0.00290978628345276 4.16666666666667 0.0142593271664536 0.0272919172075996 0.0791760627490863 0.00862531544992361 0.103776869758448 0.540066890203386 0.024202872062692 0.0278523089888332 0.498858860544447 0.0119560844766983 0.0381063614205484 0.0236921903206759 0.0079971132558898 0.01270590174084 0.002000254000508 0.00713421070514175 130.416666666667 0.0268105550997652 0.032718191355562 0.105009066009132 5.08333333333333 22.9166666666667 0.00205709887563776 0.0235253420268504 0.595567537129783
"Clozapine_10microM" 0.0541724134498719 0.146420122407228 0.0306586971280495 5.83333333333333 7 0.00738910685057698 0.18156500943264 0.0362107606192795 24.4166666666667 0.0117368714790761 0.0143356075373619 0.0148461145236742 0.0139445538760196 0.0109262250007465 0.0370932058907288 0.0845925252669407 187.666666666667 0.00633133508826212 3.83333333333333 0.0291489156040417 0.0215695488721805 0.0748801543234177 0.0155617073109747 0.116000646910635 0.476391547620295 0.0168978018054301 0.01141716876366 0.470696873523895 0.015015136092743 0.0361453936112497 0.024615233499585 0.00754209738904003 0.0179748743238279 0.00116822429906542 0.00682049014961769 128.666666666667 0.0216047273064817 0.0431829175483069 0.0979739776200966 4.66666666666667 20.25 0.0047628707859226 0.0147630963726573 0.556947685533147
"Clozapine_10microM" 0.0546386728651186 0.136379467286258 0.0353987893782245 5.5 8 0.00994949494949495 0.186397046616967 0.0286641958433987 26.25 0.0172867950515405 0.0146829664922246 0.0177121359123802 0.0116886572330772 0.00319236953433553 0.0292504834957148 0.0478609324487842 204.5 0.00472174428543855 3.16666666666667 0.0166627265197424 0.0227688350838875 0.0609702529290843 0.0103076314541575 0.118447183709333 0.567752055351937 0.0198565243822118 0.0198283535648835 0.491589044780532 0.00358538064907492 0.0420353495045981 0.0237243636350978 0.00699244704505236 0.0186883936185396 0.00102249488752556 0.00627504130688844 138.5 0.0285954361554955 0.0376822997337859 0.0985347455085614 5.75 25.3333333333333 0.00550102099158703 0.0189451870893682 0.609316761380834
"Clozapine_10microM" 0.0621230837511973 0.149980950992069 0.0275510336823523 5.83333333333333 9 0.00606146001073537 0.1796264501771 0.030543178562041 19.8333333333333 0.00688708550079715 0.00763618855887409 0.0133713048124222 0.0107388788471279 0.0154533838635658 0.0372278610334368 0.101170321035073 176 0.00222282806252272 3.25 0.025236387967537 0.0401487623589557 0.0787641431984122 0.0184057011989743 0.0957196149451941 0.553028185977146 0.0276604425800796 0.0108863935566186 0.477458573534044 0.00316339566486972 0.0367437796520614 0.0233656714252471 0.00797155108402079 0.0144036371839399 0.00385802469135802 0.00526790849195731 118.083333333333 0.0237939649628181 0.035488868267759 0.0864766825231833 4 25 0.000952380952380952 0.0123138489771012 0.62646995927251
"Clozapine_10microM" 0.0335398608421822 0.0970170881005781 0.0315328473720834 3.66666666666667 10 0.00796045247799634 0.166679048388473 0.0316638916374562 18.6666666666667 0.00678182340061031 0.00468616369646118 0.00927351315099222 0.0139043581358608 0.00984999141463672 0.0251641732999393 0.0545869419700016 163.166666666667 0.00155705842401121 4.91666666666667 0.0279552521851661 0.0101755816858792 0.0464582667097387 0.0130860790558813 0.0923625329000379 0.610790686989957 0.00836094922092946 0.0152035056446821 0.591052353142756 0.00227499275979948 0.0316031510301152 0.0185462369494082 0.0118949290955393 0.00785700247700274 0.00534067381893469 0.0023644624652742 112.333333333333 0.0136609364870234 0.023350737216532 0.0903230124441089 3.91666666666667 19.6666666666667 0.0013535449873075 0.0094336090010324 0.640468322884573
"Clozapine_10microM" 0.0623403899623441 0.0722669196687306 0.0305397834760497 3 11 0.00171766364948183 0.132462252382667 0.0402026048512157 10.3333333333333 0.0120144267333467 0.0146109677679172 0.00594964992971128 0.0115933959909572 0.00658578741267329 0.0348982833892776 0.0254568665456441 100.416666666667 0.000380517503805175 4.75 0.0205813479969035 0.0313689989368387 0.0242830336573317 0.0189193775582835 0.13352128831022 0.503507356377179 0.100065183149054 0.0112335844756436 0.606871510741163 0.00237473037995686 0.0225496449541108 0.0195636927419607 0.010713928839526 0.00401320885426656 0.0103932039376914 0 66.6666666666667 0.010484693877551 0.020418255528553 0.107210274508536 3 12.6666666666667 0.000190258751902588 0.00784027998744183 0.572327250709889
"Clozapine_10microM" 0.0351227302418803 0.0688119031092395 0.0253929666105353 3.25 12 0.0277777777777778 0.135155231429649 0.0380729803537443 9.66666666666667 0.0063251817748465 0.00249228924880397 0.00639398924061845 0.00430806347363654 0.00313909578695254 0.0497267248933196 0.087981621669955 102.666666666667 0.00580333854981742 5.91666666666667 0.00794894391144495 0.034070796460177 0.0614451927526771 0.0145067388508907 0.0314906267911571 0.737875055371906 0.02221702505806 0 0.637680247861176 0.00141112582427136 0.0128812974035027 0.0109303003746388 0.00428457115923204 0.0183265399667183 0.0085990723156689 0.00105485232067511 69.5833333333333 0.0108455974223386 0.0100372155004563 0.0556076163150595 3.58333333333333 10.6666666666667 0.00118708452041785 0.000452898550724638 0.767176907057392
"Clozapine_10microM" 0.0212674322390602 0.0451779675894871 0.0330365416821609 2.25 13 0.000957854406130268 0.135652023962043 0.0391533854627925 6.75 0.0071542578952263 0.0116695706769856 0.00296900161030596 0.00601899769792127 0.00793425753931283 0.0110890786252488 0.0293415751305992 85.25 0.00110132158590308 4.5 0.0202584399951811 0.00718853536194865 0.0195221986512846 0.00911636949066262 0.042439381792724 0.486461303263596 0.00531304692384945 0 0.45199760916169 0.00235495360389915 0.0145970106115034 0.00720079634279449 0.00705496804668783 0.00380114775064153 0.00295904727184348 0 57.75 0.0036231884057971 0.0126259612775174 0.0420118027694878 2.83333333333333 10.9166666666667 0.00513950073421439 0.00443355801244565 0.51432975802924
"Clozapine_1microM" 0.13947554224945 0.126372701543989 0.0589515715511072 2.66666666666667 1 0.00529274405856684 0.126909327705991 0.0387835629418117 14.75 0.0148282087844561 0.00647963147963148 0.023259356247805 0.0174649512465968 0.0111243552783413 0.089724714759307 0.0305610493585177 113.416666666667 0.00245700088263063 3.5 0.0226610235313473 0.0159997951221355 0.057445983282322 0.0209584359319482 0.0519074698431014 0.606599544695761 0.0294467712192065 0.0219791289896326 0.367210322136791 0.00620958070887394 0.0601200727308322 0.0590346576384057 0.0129188570728431 0.0119624038656566 0.0149923666621754 0.00363295541357295 78.5833333333333 0.0276482589140817 0.0525722571115525 0.0512850977878126 2.33333333333333 11.5833333333333 0.00537243731349068 0.0232124987003011 0.606667587278446
"Clozapine_1microM" 0.0762750371331217 0.146136927694154 0.0343043417657842 3.08333333333333 2 0.00200803212851406 0.158170225696148 0.0495464204285453 15.9166666666667 0.0203086415628304 0.0174176239589968 0.0121483745239305 0.0153701180712452 0.0222565482223859 0.0410147838118625 0.0514299292698911 106.333333333333 0.00377619456566825 3.91666666666667 0.035192613619749 0.0120149911816578 0.0615161209906369 0.0359149244856601 0.0796904811799807 0.534327097394215 0.0163029559192783 0.0155820906419809 0.457124223873199 0.0134793869213429 0.026161967754116 0.0239397297369365 0.0182192267694146 0.0125928735002032 0.0112263239315566 0.00243663967536355 66.3333333333333 0.0130955727571793 0.0374280395971843 0.0910020760031903 4 13.0833333333333 0.00561126180321227 0.0199385093856345 0.558220780258775
"Clozapine_1microM" 0.0780010202116927 0.15738243966484 0.0420690216426868 4.25 3 0.0179007484928538 0.182108270639526 0.0654359240708987 19.8333333333333 0.0348090369611814 0.0342201343216212 0.0186319079694481 0.0106334783731013 0.0107449792890892 0.0301460763105604 0.0618510091687072 132.5 0.00944971095765151 3.25 0.0240124014075322 0.00774890078795002 0.0909106191882397 0.0220965821068759 0.0849695540439684 0.411455638731471 0.00642935686764579 0.0121240115685758 0.402600582528356 0.0121466720808779 0.0629059003501838 0.0384383858887554 0.00485904039034969 0.0244781043057727 0.00698717659106653 0.000443262411347518 88.9166666666667 0.018524081732372 0.0422566649314397 0.109998522992908 2.5 13.75 0.00947525299529919 0.0156402656748147 0.450807568857805
"Clozapine_1microM" 0.0638084460017275 0.19310126746104 0.0392285056736738 2.83333333333333 4 0.0104658262957443 0.191028490238215 0.0634897492619609 17.5 0.0275242043051418 0.0125565182913743 0.0177561103362181 0.0161159649670861 0.0253639957264093 0.0341074031991716 0.0970027864901828 113.75 0.0141395618381746 3.58333333333333 0.0296912206321873 0.00617649893965683 0.0964395646602328 0.0350732732912465 0.1097299675348 0.392248663162043 0.00802202030290367 0.0285982630757221 0.348531705900636 0.0156909352149037 0.0363239991038164 0.0298209353839061 0.0215322300251312 0.0161028590926287 0.0102710863732721 0.0016949961802903 76.1666666666667 0.0131876893999329 0.0667044322635748 0.104677818677487 2.41666666666667 11.25 0.00791793990323402 0.0360467131496062 0.455622693076524
"Clozapine_1microM" 0.0765964484739163 0.191838078082972 0.093931336277633 5.33333333333333 5 0.00559806117329799 0.175027582272106 0.0629196649393218 26.8333333333333 0.0223855867334442 0.0217566147760694 0.0153963116270049 0.0132037113360243 0.0142780205650291 0.0326093797450148 0.0667467521339287 179.666666666667 0.0222364096784699 4.91666666666667 0.0298830557263495 0.0114169717819617 0.0831443243491495 0.0265134387569499 0.0783816510017383 0.30671859777994 0.0107408470209213 0.0106283682976452 0.32418169346489 0.0205116819642058 0.0382540395321562 0.0363375424444658 0.018541349699013 0.0217326620887618 0.0118733313085239 0.00257323434991974 121.083333333333 0.0229817266342109 0.0428958167441459 0.0985197423750583 4.66666666666667 16.8333333333333 0.0249120711358452 0.0183717881923584 0.361421019460579
"Clozapine_1microM" 0.0721422007088175 0.221151436542857 0.0445955519943527 7.66666666666667 6 0.00518917922580256 0.201788981039012 0.0644999748479297 28.4166666666667 0.0307840132315998 0.0234933439236617 0.0190794961127796 0.0152851677861303 0.0139740735005001 0.0364455042129658 0.0707406640154446 205 0.0170737161554873 6.83333333333333 0.0296574979253703 0.0246873501565199 0.0875785075176326 0.0275443298245702 0.0939650813526698 0.334996555118436 0.0237174764671517 0.0205052144988989 0.309548684303655 0.0286329803029147 0.0417649852364943 0.0310257753292102 0.0141812457973768 0.0249606287119583 0.0094325889867778 0.00218888133287997 137.166666666667 0.0207124602974255 0.0498276663504109 0.107178101004974 5.5 19.4166666666667 0.0202892732581951 0.0214345307553759 0.409135680498223
"Clozapine_1microM" 0.0895317313209129 0.181907428452728 0.0590084720019496 7.41666666666667 7 0.00415526324329587 0.202518202175774 0.0650352139053922 27.75 0.0215616155861836 0.0107659143870185 0.0232763606050285 0.0130526528298682 0.0187255023610059 0.0357054685220314 0.07243716057468 176 0.0142721202120145 9.25 0.0304376849385236 0.0468030404039016 0.0775508570191673 0.0330511849934704 0.107575195810968 0.392871653789934 0.0327844527234729 0.0176961850864959 0.321732737244984 0.0179616559808777 0.0508642183877549 0.0324328123160895 0.0226813939312562 0.0149134075670302 0.0127920423398597 0.000968992248062015 108.666666666667 0.031097617993759 0.0445607463762287 0.101748449883611 5.08333333333333 17.8333333333333 0.0100308708953202 0.0184714516701306 0.47246645439035
"Clozapine_1microM" 0.0844826970289694 0.171388669571002 0.0548458727775794 4.58333333333333 8 0.00475771763905952 0.166712716966551 0.0535552416260096 19.5833333333333 0.0191163178987747 0.0189763094112135 0.0234442546611366 0.0161686083594626 0.0127026962907908 0.0288153109329625 0.0602703464551074 144.583333333333 0.0104916456126838 11 0.0343856720248949 0.021722435959484 0.0649769111247575 0.0322993251801606 0.0741396910688372 0.488093420550976 0.0117200011493204 0.0285743797351851 0.393618236228507 0.0187193656698167 0.0476614809421752 0.0238744581118674 0.0203692248984597 0.0186388650586879 0.0149622377594503 0.00115740740740741 89.25 0.036943530617078 0.0465812548684198 0.0858968127366933 4.41666666666667 15.75 0.0096297018267549 0.0257650058004648 0.531699756744556
"Clozapine_1microM" 0.0819151291693965 0.157238314869757 0.0465606125586715 4.16666666666667 9 0.00769719320954754 0.150034393111558 0.0800653061461851 15.8333333333333 0.0209508839347197 0.0195167657591121 0.0142909694274364 0.0186746208211646 0.015956404881425 0.0271748971186691 0.0247940389759856 131.833333333333 0.0106029710397163 12.8333333333333 0.0363028185676562 0.0149314026685943 0.0598359885917652 0.0466043015883935 0.069482328428626 0.55946745742874 0.0101057714615247 0.0126338825092466 0.414331238340801 0.0154484364420012 0.04572398489152 0.0246512232462174 0.0205028450296555 0.0154396181557629 0.0359935676591077 0.000778816199376947 80.0833333333333 0.0147076224496819 0.042680108684963 0.0764688418106737 3.5 15.4166666666667 0.00599135244439863 0.0107932952661045 0.575331596884127
"Clozapine_1microM" 0.074897516210299 0.127911232651503 0.0407987944892252 4.08333333333333 10 0.00450847039336742 0.154373359749289 0.0660810282735091 11.1666666666667 0.0247307418463745 0.0202679770697309 0.00892895006434491 0.0180385394127081 0.0242085554926363 0.0287255869518827 0.0366940682857599 101.833333333333 0.0094070105410612 14 0.0375276691169358 0.0220297818123905 0.0372112585239861 0.0371049647657227 0.0688451445335053 0.5795735270526 0.0105621174580547 0.0125431905207695 0.464854446555138 0.00636632751803487 0.0318438627666816 0.0189553786451947 0.0267570579400675 0.0129637516942719 0.0185681217456104 0.000333333333333333 54.8333333333333 0.0089396628216504 0.0423580351191532 0.0671082298737762 3.83333333333333 13.9166666666667 0.00703307437805839 0.0194236515492256 0.640115689401276
"Clozapine_1microM" 0.0605901911825476 0.125723279973737 0.0313011581619894 3.33333333333333 11 0.003751429224645 0.180610792149848 0.0771320044912044 12.3333333333333 0.020953155023921 0.0123193324685246 0.0104031948502979 0.0233682942458964 0.0199998041597846 0.0238864314750884 0.0270589987952897 108.833333333333 0.0151656272102306 15.8333333333333 0.0459876519228813 0.00689599483204134 0.0396815078425514 0.0488864462349201 0.0589681566176656 0.54894126203758 0.00517113166478364 0.0139850939581404 0.465245773948162 0.0162304595363171 0.0232427772347127 0.0114981085601629 0.0271057711814034 0.0120449963218561 0.028207266187609 0 60.75 0.023378056686367 0.0355103686174241 0.0640089394567259 5.75 10.8333333333333 0.0278036959488556 0.0116688130699727 0.577459974993102
"Clozapine_1microM" 0.0524730595710327 0.102614012560003 0.036802423949656 5.16666666666667 12 0.0103715072192652 0.152767747562451 0.0730966070514045 12 0.0275897536729626 0.0153052634346621 0.00831412300003132 0.0248508059406477 0.0120681479879337 0.0164159456674052 0.0461554654007081 108.833333333333 0.0101643370163551 11.25 0.0375921448079201 0.00744432630397543 0.0460654431813709 0.0361269893394996 0.0860012350217447 0.565250803959108 0.00819888967915284 0.00375321332618895 0.537685456610546 0.013861594175279 0.0508528867864707 0.022837194549318 0.0216565297386086 0.0166334679383762 0.0204271636182992 0 61.75 0.00305836139169472 0.0281447470275016 0.0744735648300815 5.08333333333333 13.5833333333333 0.0106602685543285 0.00455787795836694 0.62811459557788
"Clozapine_1microM" 0.0603869849706254 0.101545916577654 0.0238233550337996 4 13 0.00460268647352737 0.168940625084249 0.0799869876454333 11.8333333333333 0.0342271130513029 0.018005082149819 0.00245708748615725 0.0226267871237916 0.0316818765718386 0.0194559018961484 0.0154707390034654 107 0.00974979363761636 7.25 0.0505881890998521 0.0166010072920529 0.0355497848144669 0.0464023975523964 0.104340165339998 0.578319931406191 0.00766570942541816 0.00424908424908425 0.513169364734156 0.00644488991208443 0.0266285986600225 0.0141424072086516 0.0343812663985548 0.0117996115674195 0.0163062447847687 0.0016025641025641 66.0833333333333 0.00268817204301075 0.0326908640579353 0.0923023317116484 3 14.8333333333333 0.011169535329364 0.00485096071977598 0.60849308305155
"Clozapine_3microM" 0.0666931244574391 0.121889621086036 0.0260424918824592 3.5 1 0.0163774989252308 0.204257263346183 0.0228249281869016 14.6666666666667 0.0161507231788112 0.0203806819105196 0.0019453138584594 0.00981309750514552 0.00390488968395945 0.059082321477631 0.054708458022277 152.166666666667 0.0057931117413876 3 0.0200029979793619 0.0447303466349363 0.0594571163581201 0.00827479778629204 0.0628892004011397 0.603738830919053 0.0394029360574609 0.0135865808090468 0.470067157165739 0.0072310405643739 0.02639557303265 0.0273135391161941 0.00327131782945736 0.0141412759228851 0.00387179487179487 0.0050340570455513 108.5 0.00388714185883997 0.0291430923976112 0.085485111216858 3 19.5 0.00692346287173873 0.0133962615041618 0.627999623578383
"Clozapine_3microM" 0.0414417502769997 0.073094802072545 0.0141453774600544 3.16666666666667 2 0.0080720190015606 0.139916057252748 0.0514066869776896 13.5 0.00343458044161956 0.00439256084417375 0.00643130815544609 0.0106545797792015 0.00200901151988109 0.021569771833738 0.0369728839519199 118.333333333333 0.00341229297167994 2.91666666666667 0.0160920538986109 0.0154777581878601 0.0371402388660475 0.0139609244795024 0.09333852204091 0.583571927137846 0.0153830559960828 0.00249862145023435 0.635358075320663 0.00660978991917689 0.00659487929224771 0.0079178266199339 0.00572888899824753 0.0107823197054018 0.00719560283347469 0.000968992248062015 78.5833333333333 0.00723403058929375 0.0230674788055625 0.0825998860327626 2.91666666666667 17.25 0.00689553812159176 0.00278794304177446 0.670378704459218
"Clozapine_3microM" 0.0212496039414877 0.0754740685294354 0.0120535695095594 2.58333333333333 3 0.00247824846669519 0.149694038307012 0.00979577562339919 12.6666666666667 0.00659776895543281 0.00851185099152579 0.0109410396411236 0.00308994843420656 0.00617383001315393 0.0128998832292193 0.0224708023304648 118.583333333333 0.00245729502695447 2.5 0.0130302910060676 0.00987860912443711 0.0281261790279977 0.0113499294269484 0.0738575510167696 0.714702786706491 0.00619016239178778 0.00521997179036118 0.706969352747405 0.00791276139733292 0.0185591027733063 0.0113231164923128 0.00721243848951647 0.0083363417038379 0.00489409499358151 0.000337381916329285 82 0.0117805240291334 0.011863708112482 0.083397090315727 3 15.8333333333333 0.00515635035758875 0.0130411270518908 0.739839994602883
"Clozapine_3microM" 0.0368137143787571 0.0638125062406304 0.0125612544436996 3.41666666666667 4 0.00582579551549969 0.156352077251098 0.0144998097023544 11.5 0.0123312312351212 0.0101221061547148 0.00307727112985416 0.0186696136342696 0.00425254093732355 0.0214301733183875 0.0349556788550684 106.5 0.00694230909735114 4 0.0195530072864616 0.031025326339098 0.0394704706751457 0.0143240884021743 0.0620531249086118 0.66729150285745 0.0177496526922278 0.0120226845678983 0.676213316577389 0.0120478000126649 0.00972355543007717 0.0108565311079298 0.00709674383587427 0.0109505386944467 0.00732284020327499 0.00320512820512821 69.1666666666667 0.00486161140209116 0.0183171480876833 0.0710620881335187 3.75 14.6666666666667 0.00216450216450216 0.0168599326605536 0.709617995871396
"Clozapine_3microM" 0.0337022910394412 0.086022264593306 0.010088659177763 3.5 5 0.00417506478548805 0.127081384166568 0.0197127730417911 11.75 0.00497053380679103 0.00445310437986828 0.00235343945786984 0.00892286043606509 0.00738559980112726 0.0156949912047261 0.0361358678719962 105.833333333333 0.00363598579502782 3.25 0.0171055113710551 0.00136093786836409 0.0371748849444867 0.0173012548518181 0.0622479403192316 0.66457388724072 0.00299873737373737 0.00333045174446957 0.605799756586465 0.00543185712973411 0.0143665778449228 0.0125476697575397 0.00758608528205901 0.00661903715985127 0.00638452491363307 0.000789141414141414 69.5833333333333 0.00252139025579643 0.0185645468566064 0.0549236054688252 2.66666666666667 15 0.0068683524752254 0.00620076053749932 0.686034613861342
"Clozapine_3microM" 0.0459437201597463 0.100098888815825 0.0159898701538845 3.75 6 0.00804774915930414 0.140883014067678 0.0267053284284153 13.6666666666667 0.0125075053945023 0.00835670648913433 0.00357851899448955 0.00835670648913433 0.0209778943356542 0.0195026634696932 0.055555648536024 100.166666666667 0.00389605028614317 3.41666666666667 0.0459841394032059 0.015470980521415 0.0694977861446405 0.02152323545048 0.0487038766575369 0.633718619244311 0.0192205742216841 0.00490369845208555 0.615133452688331 0.00667304625199362 0.0502262039507371 0.0240719924875249 0.0202721390458582 0.00875005993891443 0.00299539170506912 0.001 61.25 0.00184331797235023 0.0357430622164266 0.0645186856000864 3.41666666666667 14.6666666666667 0.00354629890233605 0.00755487700180731 0.648859216857377
"Clozapine_3microM" 0.0430077360994448 0.125724701527655 0.0355072705830075 5 7 0.00240955407195816 0.181576855247884 0.0317279366164277 23.3333333333333 0.00659146948131707 0.00321338356472086 0.00972538608460938 0.0158491585144977 0.0144558929232678 0.0242873050113571 0.0387515951815174 164.5 0.00162988302437392 4.41666666666667 0.0331583646240743 0.0170735247814394 0.0629647493093307 0.0245836540533911 0.0772584880131766 0.594047592208673 0.0139569813932271 0.00852575094922059 0.5282085549748 0.0164405564933567 0.0285378065448302 0.0226844313669481 0.0125381259148154 0.0141170688367479 0.00728361031547218 0.00126262626262626 108.166666666667 0.0157970644237152 0.0299596399394234 0.100121526788636 4.33333333333333 19.25 0.00216842336407554 0.0134504571862044 0.611604807492715
"Clozapine_3microM" 0.0537909779972009 0.116093083898146 0.0247447791220366 7.08333333333333 8 0.00644019267084913 0.18218682262932 0.0321689493221191 24.1666666666667 0.00975393499250613 0.0094852842142051 0.00330537983041788 0.00995092965488099 0.010711568483427 0.0311048920833884 0.0304670096317997 175.583333333333 0.0103009811854442 6.66666666666667 0.0199516126508193 0.0116580897459679 0.0468999258295579 0.0278667807780109 0.0555468091666252 0.623298287786727 0.01377586416943 0.00863434581313301 0.529296154983822 0.0130769697537261 0.0266384055567425 0.0198439504558428 0.00987221227849327 0.0142991456850884 0.0135770509643456 0 111.083333333333 0.0040411169767376 0.0306143399639672 0.0820133333057723 5.75 20.8333333333333 0.0129923776144886 0.0144266212842988 0.634131273672321
"Clozapine_3microM" 0.0711772045466163 0.148905479969061 0.0314663152801584 5.91666666666667 9 0.00674164527506487 0.207424164899642 0.0331010080872072 26.3333333333333 0.0123937379249479 0.0109028873511272 0.014737374546305 0.0216973520130794 0.00821556071753808 0.0381930910480444 0.0424523261726624 178.416666666667 0.0062389674186652 7.5 0.0315533767083571 0.0249182981999571 0.0746134637572086 0.0160979433824018 0.0960649070316735 0.498941423295225 0.0186363832431531 0.00853936545431874 0.429802807610233 0.0148114959182312 0.0375042424730182 0.028146437885778 0.00919476051281064 0.0189179553458244 0.003377753318799 0.0029945620223398 112.333333333333 0.0191892355732412 0.0399299285590384 0.107162125966579 4.66666666666667 21.6666666666667 0.00963354268924022 0.0191238808953904 0.532422651284493
"Clozapine_3microM" 0.0711380156773085 0.128903714464877 0.034314852756362 8.25 10 0.00831754165140917 0.181949068063552 0.0376594727909136 27.1666666666667 0.0114087374800306 0.0106409090734001 0.0145819767485752 0.0219294285219697 0.0122792172701702 0.0309137333939494 0.0447465478715989 215.75 0.0086572279699704 9.5 0.0291508465350795 0.0145916094409177 0.0563596678147099 0.0252809435575749 0.0801446698150738 0.563745281316083 0.00996776529350332 0.0072977626914231 0.483240352982562 0.0113832571280027 0.0321880189435795 0.0247450322208793 0.00946851384170255 0.0172184645983022 0.0117471075678069 0.00157673656646695 135.666666666667 0.023678302990416 0.0318807898704761 0.0933242083353336 6.41666666666667 28.75 0.0170847364119608 0.0103955505636023 0.607145765215568
"Clozapine_3microM" 0.0670320849709315 0.121324892643174 0.0423244474025231 5.58333333333333 11 0.00885136075639194 0.138824774353539 0.0460627653716226 19.4166666666667 0.0153898082692048 0.0167352446931354 0.0332789929781186 0.0193498766783336 0.0150685396319765 0.0222564144110365 0.0396811396350868 162.5 0.0109981453128304 9.08333333333333 0.0313901829697687 0.00406324777857371 0.0446946563850753 0.0235295829329103 0.055637458885529 0.501738791558367 0.00468233402855554 0.00785752968692841 0.44864475265849 0.0166510092896017 0.0270100472944701 0.0208354647279639 0.0155345600079825 0.0158715779925606 0.00887035962974394 0.000762322472848789 104 0.056132999976926 0.0301965348553497 0.0647542023304754 3.91666666666667 20.4166666666667 0.00877993160946153 0.0102508315286054 0.559259811455776
"Clozapine_3microM" 0.0547006160300383 0.0902116266786981 0.0404359198397267 5.83333333333333 12 0.00648725725687152 0.129086659903906 0.0677291624596371 16.1666666666667 0.0220361222492487 0.0230637841050775 0.00735984539472618 0.0195950974419664 0.022294428339216 0.017981961453795 0.0291441531704139 153.75 0.0132079092583645 11 0.0361369314773297 0.00458552091043116 0.0307463988802378 0.0454696022048337 0.139191871529777 0.551867591901236 0.00502562666200028 0.00945034727560594 0.570214264485679 0.0119439156882518 0.0161844281177609 0.0149375856832571 0.0282644592920232 0.0112254053847553 0.0343249881445562 0.00139564084418366 96.75 0.00790683731860202 0.0296397891485197 0.0827059724374422 5.33333333333333 18.6666666666667 0.00690286258279518 0.0115846440942996 0.654305087933539
"Clozapine_3microM" 0.0603491163099278 0.0745734589369578 0.0347483533681581 5.66666666666667 13 0.00659243023310539 0.117103387370487 0.10113096434173 14.5833333333333 0.0305065002221832 0.0320562392884659 0.00395415026288369 0.0149256021921054 0.010678586470453 0.00961995008233956 0.0243607674575449 142.666666666667 0.0158626632528071 17.0833333333333 0.0265872644392698 0.00209894002845102 0.0231241764196487 0.0248871193738708 0.0531770535204276 0.588743254249112 0.00179324190843493 0.00588322134065552 0.496681773228407 0.0129609375966846 0.0126512424632347 0.011948455403473 0.019324939707969 0.0110637923712675 0.00841902157789036 0.00034435261707989 83 0.00378066965686489 0.0224596630286599 0.0494034693007519 5.41666666666667 16.8333333333333 0.01114145360552 0.00721906791729595 0.635538781788631
