"all_dataset$Group" "CBendsProportion" "EBendsProportion" "IBendsProportion" "Length4BoutCount" "OBendsProportion" "TimeFactor" "Length6PlusBoutCount" "Transition_oss_Proportion" "Transition_ss_Proportion" "Transition_es_Proportion" "Transition_css_Proportion" "GBendsProportion" "Transition_iss_Proportion" "Transition_hss_Proportion" "Transition_gss_Proportion" "Length2BoutCount" "Transition_sss_Proportion" "Transition_gs_Proportion" "TotalBoutCount" "Transition_os_Proportion" "Transition_sgs_Proportion" "Transition_cs_Proportion" "Transition_sg_Proportion" "Transition_js_Proportion" "Transition_hs_Proportion" "Length3BoutCount" "Length5BoutCount" "JBendsProportion" "HBendsProportion" "ScootsProportion" "Transition_jss_Proportion" "Transition_ess_Proportion" "Transition_gg_Proportion" "Length1BoutCount" "Transition_is_Proportion"
"CNO_1microM" 0.069129606683882 0.00900221641324165 0.165886580206576 2.83333333333333 0.00713949577377658 5 1.41666666666667 0.0104908886158886 0.582885969928013 0.00364562233126607 0.0398173491553136 0.223734354032522 0.110088425766889 0.0132008881038845 0.121443117510823 25 0.490833712296064 0.149310294686192 316.833333333333 0.00461081308257388 0.00459997152822265 0.0351532701328896 0.00726026454121559 0.0742951850535215 0.0176125395381156 33.6666666666667 4 0.0816175203270804 0.047035480733568 0.396454745829353 0.146664712181532 0.000661375661375661 0.00518809356018658 249.916666666667 0.0896660821409442
"CNO_1microM" 0.0521244102648226 0.00568241284440707 0.146176837269876 6.58333333333333 0.00776256872197564 6 2.66666666666667 0.00278699097107057 0.554122782508951 0.00501596509013791 0.0287470161635807 0.307603957653533 0.0806356169923709 0.017850740212035 0.199812458321669 41.9166666666667 0.517043165287355 0.210249684636734 445.583333333333 0.00480110393494747 0.0121937647691563 0.0264623865366364 0.0189815463038577 0.0273570634028113 0.0165484542688049 49.6666666666667 5.25 0.0445537639534918 0.0331003690425349 0.402995680249358 0.0494103228080033 0.00887333208925883 0.00821660862286275 339.5 0.0892914951972941
"CNO_1microM" 0.0284546095204912 0.0047781460992687 0.125279488675825 7.75 0.00469061731653637 7 1.66666666666667 0.00443396298591506 0.539936457211714 0.00252631882423939 0.0204139445531187 0.394772083630831 0.0593362111669903 0.0138853308176037 0.282184098101191 53.9166666666667 0.516398229271835 0.284019524963934 527.583333333333 0.00492926790153174 0.0194169427225852 0.0142405813375615 0.0179068015227511 0.0144620725161385 0.00866797701297451 55.4166666666667 5.5 0.0460418860483696 0.0220610855313209 0.373922083177357 0.0300728490335991 0.000773262307758398 0.00726626313252902 403.333333333333 0.0720148195164268
"CNO_1microM" 0.0355240984047041 0.00610354179457113 0.158459955638849 6.25 0.00594943768517812 8 1.75 0.00301776106045587 0.562459355397864 0.00234016551320009 0.0318297474660465 0.359288840185899 0.0904313489020584 0.00627635930277163 0.292041222956188 48.8333333333333 0.479187388861618 0.251327767732402 461.333333333333 0.00304055499818576 0.0130451817967942 0.019117808992102 0.0164916957230872 0.0199465565897946 0.00978506417473566 51.8333333333333 4.75 0.0449801706081067 0.0238863941761704 0.365807561506521 0.0395025690480538 0.00203378474769707 0.00764950498957483 347.916666666667 0.0868629034354311
"CNO_1microM" 0.0757588206616103 0.0051024091137939 0.171949257353033 3 0.0112207324387789 9 1.33333333333333 0.00752114773580341 0.599538220677998 0.0173308426733084 0.0388787067909858 0.198595510446666 0.0891381703525946 0.0138579952091598 0.142389113391836 19.9166666666667 0.520316797317032 0.132837757078417 272.75 0.00575063777915004 0.00410538340711124 0.024132571880821 0.00915141657454804 0.0493330591962592 0.0112411861270844 32.8333333333333 3.5 0.0660604737097801 0.0308237120221857 0.440489084254152 0.08771949869428 0.0041824725221282 0.00395591851071303 212.166666666667 0.0829580520078701
"CNO_1microM" 0.0446786390478844 0.00827793739727073 0.148108342156408 6 0.00650475911975898 10 1.91666666666667 0.00337502765017998 0.592063871673663 0.00425922165438868 0.0205011612795626 0.291266513580274 0.0814162377897776 0.0191049866941232 0.22079104512021 34 0.520393167853277 0.206640621189551 404.5 0.0052400303814058 0.0107983138080147 0.0181255533494915 0.0114827437740775 0.0343833147761672 0.0153106708999357 54.75 4.41666666666667 0.041877229668394 0.0307030022904983 0.428583576739511 0.0633998403596929 0.00765101846754417 0.00575705761471115 303.416666666667 0.0828933764544757
"CNO_1microM" 0.0275914041383488 0.00673999278677043 0.133572830197316 6.91666666666667 0.00818231150659892 11 1.25 0.00747196146232954 0.557257740116583 0.00306734231725879 0.0226340785958209 0.384971170461052 0.0717891864283147 0.0057019673249752 0.319649592936034 47.8333333333333 0.501346069938818 0.280067274003312 514.416666666667 0.00682166715001499 0.0144047182472337 0.0129900790185078 0.0186131994292271 0.009749846053986 0.00969904188350259 53.3333333333333 5 0.0445125015892064 0.0202487702607001 0.374181019060007 0.015187476922811 0 0.00814011363408214 400.083333333333 0.0733103371684774
"CNO_1microM" 0.0300284370608873 0.00840806755623824 0.147058331456235 6.91666666666667 0.00954489886714149 12 1.75 0.00969748642162435 0.545733230317926 0.00305559245401525 0.0154402686828052 0.36472290650351 0.0996838316212361 0.00707356265753102 0.291334588939238 49.75 0.491849702898505 0.264071533416003 422.75 0.0051704662336639 0.012100168230431 0.0158118071981035 0.0170457617913528 0.0155787493091562 0.00940213654871671 42.25 5.33333333333333 0.0522951360218018 0.0187753626158584 0.369166859918328 0.0297809702031705 0.00372717850593957 0.00497325546075075 316.75 0.0963602106067366
"CNO_1microM" 0.0708559006557995 0.0101167056125328 0.149544802714469 1.33333333333333 0.015127547379885 13 0.333333333333333 0.0128315249426569 0.600868511253539 0.00320173114290761 0.084818516335691 0.199471962814464 0.0881648570970609 0.0403370737482741 0.109008607454897 21.4166666666667 0.502166839455842 0.118972967142165 276.666666666667 0.0139300466889882 0.00586515042365613 0.0480688270140197 0.00902020254864448 0.0650379620406974 0.0275628822907358 29.5833333333333 2 0.066915045293963 0.0409259253200891 0.447042110208797 0.122596859452256 0 0.00233088991769547 222 0.0790129302606951
"CNO_3microM" 0.0759693003179369 0.00463578932470885 0.160153945655688 3.41666666666667 0.0218714331924141 1 0.5 0.0313520935415891 0.539975884406416 0.00202176376168445 0.0653996127393638 0.289070947915536 0.115816688262454 0.0173932675612442 0.192676321851995 39.5 0.452388149031921 0.193621017333313 451.75 0.0222604598173544 0.00697886215127595 0.0420548093318141 0.0138665223764443 0.0346222916735 0.0162557202862068 35.6666666666667 2.16666666666667 0.0577535349306303 0.0389416448041457 0.351603403858941 0.0753311891645643 0.00400054380875077 0.00676612516396135 370.5 0.104385994246618
"CNO_3microM" 0.0458554657075906 0.00846847358252937 0.150764055340849 4.5 0.0131225179434482 2 0.916666666666667 0.011630938431767 0.526043401887212 0.00512869242858062 0.0497037947801077 0.345842125960547 0.0822201467299641 0.0278004302478106 0.207317589665398 52.1666666666667 0.514827795716327 0.239848574870037 515 0.0134336077891355 0.00662971001459032 0.0293820438221496 0.00871675866277375 0.0292673383374916 0.0200076922359821 44.0833333333333 2.5 0.054991291730308 0.0296265792254763 0.351329490509252 0.0628070746041081 0.00663212427876971 0.00406772756588181 410.833333333333 0.0920331616298887
"CNO_3microM" 0.019370728675143 0.00376836168528946 0.120966461394651 6.08333333333333 0.00865168476263093 3 1.5 0.010076146219922 0.557972872276339 0.0017203439975594 0.011742207409764 0.396431070423953 0.0726346732196566 0.00716848892626857 0.285898432515724 58.9166666666667 0.514595282454211 0.277412824827332 547.833333333333 0.00928356721892312 0.0111951495800675 0.00750420864588104 0.0152480957761479 0.00875183280766233 0.00810405268396593 52.5833333333333 4 0.0339258063350479 0.0142716839814399 0.402614202741844 0.0119286210404834 0.00233333333333333 0.00804544301215026 424.75 0.0758816064907156
"CNO_3microM" 0.042089007262692 0.00658613477381983 0.173991649268458 4.66666666666667 0.0121883495360686 4 1.33333333333333 0.010661729119351 0.53215486221599 0.00119112058369137 0.0642214297569494 0.348579714342764 0.0974769066948239 0.0148733820781408 0.28408983377532 46.6666666666667 0.473997342722683 0.244044800361339 426.583333333333 0.00734698485070177 0.010657605013217 0.0307159425374689 0.0121950513023063 0.0156415003889499 0.0173214284124108 42.0833333333333 4.16666666666667 0.0434014447053844 0.0334816424945964 0.339682057616217 0.021501859001859 0.00124378109452736 0.00365893481057477 327.666666666667 0.110372534594757
"CNO_3microM" 0.088292170898582 0.008788443789516 0.180661414251267 2 0.0139415391506876 5 0.333333333333333 0.0235728088972439 0.566445502755364 0.00561953261589402 0.0712610709475559 0.206225513831812 0.117690477175742 0.0315202130555152 0.146691606616714 23 0.450567195611293 0.131721966215266 290.5 0.0200126492533293 0.00366698903932946 0.0451294904366979 0.00770252554622958 0.0684433593880343 0.0328681593691229 24.3333333333333 1.75 0.0696664790125098 0.040647208728027 0.391777230337599 0.13235064396096 0.00181159420289855 0.000764525993883792 239.083333333333 0.101742771812744
"CNO_3microM" 0.048300149619903 0.00807292627532746 0.178310312728976 2.25 0.0106264976786195 6 0.416666666666667 0.0097538216182284 0.56306561111531 0.00499332731000838 0.0436018388901587 0.257925179668904 0.0879896824593306 0.0320608724578879 0.167381888678867 36.25 0.509684651424242 0.183417872928035 392.166666666667 0.00866097262672555 0.00542328042328042 0.0256152395327786 0.0134117051992816 0.0541405339739462 0.0232171274413686 33.5833333333333 2.58333333333333 0.0727411242836956 0.0333814289763655 0.390642380768209 0.102668286542411 0.00705766298986638 0.00255102040816327 317.083333333333 0.0964144215004071
"CNO_3microM" 0.0278566133370525 0.00665488490249482 0.135680609035983 4.5 0.00894343203085223 7 0.416666666666667 0.0124214571011322 0.560655277739973 0.00314783847392543 0.0309834276189998 0.370911947897447 0.0960861205997686 0.00669402903139113 0.257955948656359 50 0.530263735243708 0.264755621607312 527.666666666667 0.00812747389445491 0.00925174362674363 0.015245785695232 0.0179038294455936 0.0117827030649288 0.00935794096410635 41 1.66666666666667 0.0477522689898297 0.0202285284958017 0.381971715310539 0.0265129146977122 0.00265432098765432 0.0039531029057435 430.083333333333 0.086068387803206
"CNO_3microM" 0.0424865885297352 0.0064266695787985 0.174411053985296 3.75 0.0140825694078407 8 1 0.0178698616198616 0.543644892824418 0.00113809326138093 0.0292982827001889 0.308242385844659 0.114147082075734 0.0181267964194793 0.239435624810156 40 0.497366722448106 0.237150160944649 375.5 0.0155393038547023 0.00493153986671628 0.0165862267176821 0.0110288918203608 0.0242605868668595 0.0215399030169498 33.1666666666667 3.25 0.0531595744013192 0.0372975693380334 0.363893588914318 0.0535205339874788 0.000833333333333333 0.00161010408299342 294.333333333333 0.104594094409247
"CNO_3microM" 0.0752302252732791 0.00674742522077027 0.185868793015241 1.16666666666667 0.0102197683036128 9 0.166666666666667 0.0123708661898649 0.580309015478123 0.00629577291851388 0.117434546269591 0.183817784974469 0.0811876331657171 0.0164359068402714 0.0844606814784798 18.9166666666667 0.490643571570189 0.103175975296782 221.25 0.0109052386560284 0 0.0618228787453587 0.00336843405367502 0.0779475896290584 0.0214974245734263 19.0833333333333 1.58333333333333 0.079905378037879 0.0431168361030856 0.415093789071664 0.155836130123368 0.00297619047619048 0.000661375661375661 180.333333333333 0.1121374478219
"CNO_3microM" 0.0403776138175321 0.00469056604314113 0.162847285289685 2.58333333333333 0.0119492936352154 10 0.666666666666667 0.00387504082518048 0.606954795682017 0.0053104837968381 0.0341160100755577 0.238991950109921 0.0855328420239143 0.0177939986704693 0.157342438696422 35.4166666666667 0.566475948461903 0.184661402341013 370.25 0.00466824996325963 0.00641951532659284 0.0228272645752109 0.00884323972884521 0.0426097788118785 0.0177001018314972 31.5833333333333 2.5 0.0488029690944014 0.0288054509955593 0.463534871014544 0.0885269783193514 0.00896730060986038 0.00226925392488306 297.5 0.0818430571793207
"CNO_3microM" 0.0227018313169466 0.00514203686329663 0.144690360080254 5 0.00803546119141261 11 1.08333333333333 0.0252840568746765 0.521836245076122 0.00065394970323686 0.020363117833098 0.392605680300417 0.0885849523779164 0.0160240800865801 0.217057696589198 46.4166666666667 0.543698165172231 0.274288266348994 502.666666666667 0.0163600544555987 0.0110865352207617 0.0129063807777596 0.0138020484507585 0.022702743536043 0.0158638695913171 36.4166666666667 2.66666666666667 0.0472305414516797 0.0200812230490913 0.359512865746902 0.0320962377012522 0.000651041666666667 0.00656855083766005 411.083333333333 0.0911951367175474
"CNO_3microM" 0.0347930495303331 0.017771037630111 0.203375726795322 3 0.00872114410465237 12 1.08333333333333 0.0157272788041344 0.526819393760842 0.00337837837837838 0.0340646751701629 0.300905757480175 0.118344375786583 0.0145478448832107 0.190969364794978 32.4166666666667 0.511444970677943 0.215726641326238 314.583333333333 0.00791000291630569 0.00268817204301075 0.0246399547581118 0.0130407894326275 0.0443860241466132 0.0113731324150399 25.6666666666667 1.25 0.0585856703862832 0.0309209065574365 0.344926707515687 0.0933732911389221 0 0.00322341057635175 251.166666666667 0.118937322090156
"CNO_3microM" 0.0726713653286205 0.00950304959643211 0.175729264335807 1.75 0.0227237518792201 13 0.25 0.0318214691930995 0.557120475123066 0.00243425728500355 0.0496531933163016 0.18280026689488 0.132882724432425 0.0252776810847451 0.123817303651604 20.3333333333333 0.473541439628979 0.125116746747748 211.333333333333 0.0263046497571958 0 0.0297868802585029 0.00502436662138443 0.079851972970265 0.0196188907765968 17.6666666666667 1.5 0.0668345685894801 0.0432363481033632 0.426501385272197 0.131338635972661 0.00599747474747475 0 169.833333333333 0.122359212700438
"Control" 0.0578468467062339 0.00838233181748283 0.182087400400651 3.72916666666667 0.0116761411449762 1 0.888888888888889 0.0161446165057977 0.522314812283207 0.00487358308196639 0.0712118815701698 0.279412169559683 0.136135992015854 0.0235311675348352 0.183711905296087 38.6805555555556 0.435263485984014 0.185837351767581 408.493055555556 0.0128796118573816 0.00741665360988241 0.0388447345387095 0.0132006551469002 0.0367911764657987 0.0214781292344513 34.0972222222222 2.38888888888889 0.0624769965377469 0.0348931748923391 0.363224938940887 0.0628708486319938 0.005454149504833 0.00726783258290837 328.708333333333 0.121590154331325
"Control" 0.0497636823207352 0.00839763735765215 0.171737415862021 4.25 0.0103171514309824 2 1.17361111111111 0.0119346944509604 0.545068954445138 0.0044391902281967 0.0596434883945575 0.27737657633914 0.119751490811949 0.022871691471784 0.18101377834203 39.1944444444444 0.457355659972753 0.184704501858355 411.715277777778 0.008276517232828 0.00781518185846236 0.0331111055673991 0.0134377603048792 0.0376665501585108 0.0209915846868254 39.75 3.45138888888889 0.0619652779611063 0.0320041107783086 0.388438147950055 0.0722052376812172 0.00481281416439067 0.0103393485455167 323.895833333333 0.107858608100199
"Control" 0.0334701812966505 0.00794727847245211 0.130996093047082 5.13888888888889 0.0131990380041023 3 1.88888888888889 0.0139650994020661 0.558168635917884 0.00417608590751107 0.0350109181133448 0.352428872953178 0.0872695918521446 0.0104776539632759 0.221500485671411 44.0902777777778 0.517169814204854 0.22253624433516 466.569444444444 0.0120082203020526 0.0100825427580815 0.019622715959065 0.0178696834214991 0.0203300991675212 0.0123478098745736 41.3263888888889 3.66666666666667 0.0411850033234536 0.0201329971471081 0.400640535755974 0.0313326596794027 0.004234805867035 0.0134378451634717 370.458333333333 0.0864773795126281
"Control" 0.0556989014009999 0.0121014305329509 0.183423296652874 3.88888888888889 0.0164925289499871 4 0.791666666666667 0.0277010644994149 0.529395049632775 0.00589500997412118 0.0571103676134772 0.279229145090671 0.110696802232618 0.0212965282326718 0.197845998554476 36.4583333333333 0.465014231695406 0.198698959708344 343.236111111111 0.016898688115666 0.00608050777801475 0.0338114198379529 0.0105745109227391 0.0281300242094974 0.0207085235971735 31.875 3 0.054002807187498 0.0329926895797466 0.366059200605273 0.0541424254245791 0.00617520627471699 0.00490032839611578 267.222222222222 0.113110367747549
"Control" 0.0694012179467555 0.0125319790035635 0.183930834171798 1.74305555555556 0.0133722031303187 5 0.347222222222222 0.0193896940262327 0.570173695139474 0.00866492236559369 0.0712606987414257 0.204269002033142 0.103341960833193 0.0237782572814699 0.136803561115748 16.9722222222222 0.464747761332285 0.13483527638686 201.888888888889 0.0120504286093338 0.00393303675872419 0.0388401989289294 0.00732952634397676 0.0550956839061936 0.0284435538419752 19.625 1.45833333333333 0.0661800255335172 0.0396366806060294 0.410678057574877 0.106828245644056 0.00991753569489132 0.00166506471527234 161.743055555556 0.10458647593257
"Control" 0.0541079657798577 0.0129691702470754 0.167659474587063 2.98611111111111 0.0174091245072347 6 0.784722222222222 0.026083350871335 0.575602033309643 0.00718079183687446 0.0614148530180103 0.226667696365326 0.095582023009387 0.027620438020223 0.144991844192839 25.5972222222222 0.481769730977073 0.146245522397629 285.152777777778 0.0198512121614102 0.00515145744794255 0.0323154372514855 0.00890882284420534 0.0427183794208774 0.0249754123563353 29.3472222222222 2.5 0.0563599027288566 0.0314965092552607 0.433330156529326 0.0885915837098883 0.0101348841922726 0.00380487271169022 223.9375 0.0961107075270478
"Control" 0.0388491934836121 0.0089669404241746 0.147311650885929 3.65972222222222 0.0161501305957303 7 1.30555555555556 0.0221440213346611 0.560787130993096 0.00510911950677133 0.0378927680294924 0.324102352425476 0.0929842879054138 0.0149736610533042 0.224292005099803 36.9722222222222 0.521323691554878 0.221047739921405 411.652777777778 0.0147090540857985 0.00789623891323691 0.0247961910229854 0.0133499675132696 0.0189352225561458 0.0163911962335744 33.3888888888889 2.52083333333333 0.0490690556239646 0.0227338133404807 0.392816863220633 0.0338571911029548 0.00734284759161982 0.00486534342507825 333.805555555556 0.0924284437466753
"Control" 0.0524960229775372 0.0126432280429642 0.186710986393912 2.82638888888889 0.0146259096841656 8 0.527777777777778 0.020639964241891 0.551054026034105 0.0048918487428324 0.0504840134919377 0.25532870594996 0.117920750128171 0.0274874767912143 0.186050022733641 28.1388888888889 0.484966287128312 0.181658715455508 273.618055555556 0.0133582125098257 0.0055070492683502 0.0283264125736181 0.0110880824339312 0.0314081061680279 0.0221229882851676 23.4097222222222 2.11111111111111 0.0555660169893009 0.0340230968093791 0.388606033152781 0.0571673074755246 0.00527622725174359 0.00277854222508995 216.604166666667 0.119879536261735
"Control" 0.0498304811660183 0.011229219713096 0.154349302157957 1.375 0.0114247503053543 9 0.319444444444444 0.012071305805847 0.604028371071929 0.00836143048807839 0.061698791263617 0.186982773266916 0.10066019944726 0.0225295391850432 0.105597225014666 14.6319444444444 0.522245335640883 0.116843054653157 177.104166666667 0.008803019130553 0.00621280465716445 0.034197221316028 0.00765897940000097 0.0494106039295264 0.0226064944372545 17.1805555555556 1.26388888888889 0.0585867995260409 0.0318298344717421 0.495766839392876 0.102762780521506 0.00514035993227824 0.0011800545354246 142.333333333333 0.103317349890985
"Control" 0.0444590810089007 0.00937112800834656 0.145637401601038 2.47222222222222 0.0158347532415552 10 0.541666666666667 0.0237271624890455 0.60977567635095 0.00565524127292866 0.0474920204614456 0.20709066390266 0.0867127884114601 0.0204270546452197 0.141098390329758 22.8472222222222 0.542210165971035 0.141427270707208 256.833333333333 0.0146415401907213 0.00502993728708544 0.0367127383280313 0.00905184690374271 0.0411017368436145 0.017570764532115 25.0833333333333 2.20138888888889 0.0535293552740054 0.0287522289073505 0.495325388056143 0.0859122605233727 0.00521415406971081 0.00223326602835474 203.6875 0.0916160636327314
"Control" 0.0376606944626704 0.00878089741436211 0.152072246255718 3.34027777777778 0.0157650342576799 11 0.618055555555556 0.017951919228022 0.567151753951323 0.00401779891291815 0.0409393704865523 0.313550465945607 0.0990239669143215 0.0162646415527396 0.222997829654059 33.3472222222222 0.524813995325145 0.215643967930763 383.395833333333 0.0138743952627811 0.00703190576640068 0.0237898594185396 0.0115529071289737 0.0220942494799352 0.0150545839203703 31.3819444444444 2.45833333333333 0.0505653576909859 0.0229708693707296 0.398634434602247 0.0399476771107033 0.00324743262982494 0.00276142806342816 312.25 0.0997695754919932
"Control" 0.0498327980695775 0.0118117143530624 0.176420559655648 2.50694444444444 0.0138480957670345 12 0.388888888888889 0.0195504817524078 0.557435801606911 0.00631175922628727 0.0555303753325227 0.252886446287961 0.105616117886006 0.0226435832051036 0.191433519204352 25.3611111111111 0.478843620469817 0.180403977283243 262.527777777778 0.0112591549990039 0.00681266443290978 0.0323405262381905 0.00942256739755966 0.0343859497743818 0.0198221724895122 24.6388888888889 2.24305555555556 0.0504923220610636 0.0333937985199262 0.404369820841282 0.0722448237448181 0.00691188603776551 0.00126367088828384 207.381944444444 0.120086239516283
"Control" 0.0499360197751112 0.00941991195409799 0.138187145316646 1.58333333333333 0.0235705412071121 13 0.479166666666667 0.0414860182686502 0.607941040135785 0.00844584626610124 0.0550322805596103 0.179386774284157 0.0717901134767423 0.0192523300596289 0.134022753323282 14.4930555555556 0.507751498498508 0.128389414783655 179.416666666667 0.0238737968654829 0.00395584152218053 0.0326654087412045 0.00752034076646974 0.0493217150323756 0.0192340521868303 17.4375 1.54861111111111 0.0567450385281453 0.0289180412148584 0.513836527719872 0.101665642941375 0.00555400932892705 0.00112284334091811 143.875 0.0831276953348487
"Haloperidol_10microM" 0.0603795316929435 0.0238867656048972 0.171695971954141 7.66666666666667 0.00895610834109073 1 2.33333333333333 0.0173917510379169 0.457409994262119 0.0122506705112452 0.0542957637948494 0.350473265838742 0.113893264293508 0.0187395727353811 0.241013013215892 57.5833333333333 0.372625745855912 0.233895324462327 484.75 0.00921224600486624 0.00681011357366693 0.034143029662115 0.0149908918038271 0.0232535437636469 0.0252095887510035 43.25 4.66666666666667 0.0527054735562389 0.0288157475882779 0.303087135423669 0.0369656584050066 0.00944678655720438 0.0104252251396255 369.25 0.107853439774791
"Haloperidol_10microM" 0.0321100920214128 0.0135007037119552 0.15108337215844 5.33333333333333 0.00498821358604808 2 1.5 0.00578395267352629 0.545029534881499 0.0101217470403816 0.0265832497519144 0.369059529284842 0.106113389981106 0.0169380472410182 0.267664452335357 38.3333333333333 0.460841669279538 0.233411792215076 382.666666666667 0.00308062343658351 0.0178362952962212 0.018013818147484 0.0176416480005488 0.0183554320721607 0.014489957647987 38.0833333333333 4.91666666666667 0.0394090688894013 0.0246940890969682 0.365154931250932 0.041042717850623 0.0159653814352972 0.00585065467862609 294.5 0.103088286224882
"Haloperidol_10microM" 0.0293267481095709 0.0246708521293112 0.148945477228358 7.66666666666667 0.00657274242284061 3 1.83333333333333 0.00946971656132044 0.512901441698885 0.0267997022793756 0.0282934371843062 0.366128111209209 0.111162094070552 0.00816524617574659 0.241398717146751 40.75 0.433725423500851 0.230549521876278 369.666666666667 0.00554752260710897 0.0141086725956769 0.0145352522718025 0.0162326836558643 0.0129204279072881 0.0099386068019718 37.3333333333333 4.08333333333333 0.0372772191580368 0.0203325394853031 0.366746310257371 0.0177740287262123 0.0274819378376161 0.0172047793814063 278 0.098376101025157
"Haloperidol_10microM" 0.0265883054218186 0.023551917079509 0.164931961938917 3 0.00670275270623902 4 0.75 0.00124378109452736 0.58291088329036 0.00700494560666239 0.029908102805783 0.313975081994685 0.089098285215501 0.0204885750181421 0.261638469352488 30.0833333333333 0.527362398845677 0.225232021576298 268.416666666667 0.00179296244808293 0.00785372380521634 0.0165060611994119 0.0147599244665045 0.0148999232418129 0.0199345663765785 30 3.66666666666667 0.0235318745841976 0.024251220862857 0.416466885411776 0.0245976894525782 0.00745591396638538 0.00809372919766859 200.916666666667 0.087828971337514
"Haloperidol_10microM" 0.0217532548733945 0.0206123561941672 0.091717529521928 3.41666666666667 0.00405122716481012 5 1.16666666666667 0.0036086933526754 0.555208412063219 0.0153965430215119 0.0108773129302933 0.320618232365577 0.109061828229949 0.0160336970161478 0.257933558608541 25.4166666666667 0.45845422013958 0.222697150591316 241.666666666667 0.004206779985397 0.00819146933767694 0.00785997504890033 0.0143619109919373 0.006592700569847 0.0129217437816071 27.3333333333333 3.66666666666667 0.0337788210517712 0.0177601027986361 0.489708476029716 0.00881674052598363 0.0110693400167084 0.00950675822798585 180.666666666667 0.0824457777198838
"Haloperidol_10microM" 0.0181603057085462 0.014996977421132 0.101075842713305 4.91666666666667 0.00687689902855722 6 2.08333333333333 0.00661782395653363 0.57476983048837 0.0091853163550489 0.013958165974295 0.354629558657614 0.0568814261643648 0.00799626940825495 0.266288365121499 33.3333333333333 0.50295520731193 0.230951641454038 271.166666666667 0.00457492468975267 0.0102379793112552 0.00810767380625503 0.018060182923916 0.00859330092987423 0.00999611097001283 30.4166666666667 4.33333333333333 0.0277057669521493 0.0127135190464245 0.463841130472272 0.0130593948377597 0.0105217233449992 0.0144829791283175 196.083333333333 0.0629161244379367
"Haloperidol_10microM" 0.0242438179312878 0.021029442530224 0.132611034459017 6.25 0.00685016350006705 7 1.91666666666667 0.000683060109289617 0.531895770315159 0.00659304637203253 0.0203347292896473 0.347744688500408 0.107819634766719 0.0118797775047775 0.243472316901218 45.1666666666667 0.472586827908561 0.235787370585536 328.666666666667 0.00150841536995872 0.0189811769486802 0.0123532882917245 0.0300574187709074 0.00837979568156814 0.0106119619098332 35 5.83333333333333 0.0208640285091476 0.0149338234792285 0.43172300109062 0.0129642260298361 0.00597298117789921 0.0105105374795203 234.5 0.0988905617535369
"Haloperidol_10microM" 0.0178109210675692 0.0218940380145028 0.118410277300065 6.66666666666667 0.00556670161189119 8 2.5 0.00284391534391534 0.595287319225316 0.0117629105270231 0.0154087825252667 0.31188367779138 0.0797870395143747 0.00356725072079659 0.180665926559418 32.0833333333333 0.599212896169969 0.200548205445167 235.333333333333 0.00406503684585108 0.0166292093182157 0.010657214782529 0.0234182487056986 0.005143691302654 0.00470983047043292 26.3333333333333 4.08333333333333 0.0278801452867218 0.0121621558999075 0.484392083027962 0.00874489609208645 0.00868437118437118 0.0119459611822829 163.666666666667 0.0825238953086615
"Haloperidol_10microM" 0.0147829525438914 0.0198972830882949 0.0893971870800461 5.16666666666667 0.00338191264141602 9 3.5 0.00553225342859489 0.586029150574158 0.0140504803389208 0.0108224181396118 0.340227296094096 0.0626584755022595 0.00672101449275362 0.211627481048909 26.9166666666667 0.509031008531657 0.203225899870478 224 0.00635008334294709 0.0108058000453092 0.00750491909265534 0.026808419523264 0.00701270685200404 0.00467722084860259 25.4166666666667 3.91666666666667 0.0227518300514044 0.00658465405442465 0.502976884446426 0.00921455383177871 0.0205799759207138 0.0197842567120822 159.083333333333 0.0533990412376473
"Haloperidol_10microM" 0.013239912358488 0.0210063435131794 0.0897309836557363 6.16666666666667 0.00508737780188269 10 3.33333333333333 0.00482321035974004 0.541593581248935 0.0120735290848074 0.0129210538742502 0.30497251254424 0.0511198554371708 0.00339174025018396 0.17750217463921 30.5 0.510107812762267 0.210350170546125 222.666666666667 0.00296932328652945 0.0376587773300785 0.0102885244119245 0.033087961101889 0.00241668029137255 0.00581596175645712 24.9166666666667 4.33333333333333 0.0230505609876452 0.009220979425757 0.533691329713072 0.000551876379690949 0.00697409074996468 0.0428957330592654 153.416666666667 0.0574396608402546
"Haloperidol_10microM" 0.0160271036472087 0.0193810408743455 0.102837016586576 5.16666666666667 0.00778118696206228 11 2.58333333333333 0.00750708993263545 0.577319253148751 0.00934505782117912 0.0114512123822953 0.304260121868339 0.0462113851629653 0.00200581143204094 0.189872259825793 30.5833333333333 0.551796717103148 0.209721438625526 231.25 0.00398398442450104 0.0187198578542416 0.00778940873137633 0.0417790677864004 0.00362448961245829 0.00660842920691242 28 4.58333333333333 0.0349174149878898 0.0144699808160749 0.500326134257504 0.00576512449184488 0.00417626728110599 0.024164574391411 160.333333333333 0.0494517331645512
