"all_dataset$Group" "CBendsProportion" "HBendsProportion" "IBendsProportion" "Length4BoutCount" "Transition_ess_Proportion" "TimeFactor" "Transition_iss_Proportion" "Length6PlusBoutCount" "Length5BoutCount" "ScootsProportion" "Transition_jg_Proportion" "Transition_gss_Proportion" "Transition_cs_Proportion" "Transition_js_Proportion" "Transition_sss_Proportion" "JBendsProportion" "TotalBoutCount" "Transition_oss_Proportion" "Transition_sg_Proportion" "Transition_css_Proportion" "Transition_hss_Proportion" "Transition_is_Proportion" "EBendsProportion" "Transition_gs_Proportion" "Transition_si_Proportion" "Length3BoutCount" "Transition_jss_Proportion" "Transition_gg_Proportion" "Transition_es_Proportion" "OBendsProportion" "GBendsProportion" "Transition_hs_Proportion" "Length2BoutCount" "Length1BoutCount" "Transition_sgs_Proportion" "Transition_ss_Proportion" "Transition_os_Proportion"
"Cariprazine_3microM" 0.0421770865350414 0.029055691965031 0.198270552103603 0.25 0.00757575757575758 12 0.141398225957049 0 1 0.469014089723744 0 0.106505546882785 0.0226204066101326 0.0575282683452818 0.411543734753453 0.0405618940435133 51.4166666666667 0.0833333333333333 0.0146825396825397 0.051062091503268 0.0211038961038961 0.113926145537998 0.00924865058156673 0.116719251471037 0.0323915525114155 6.5 0.128866302779346 0 0.0043859649122807 0.0132990803931189 0.198372954654382 0.0184941520467836 3.5 40.1666666666667 0.0277777777777778 0.575303306184118 0.0277777777777778
"Cariprazine_3microM" 0.0698658827313664 0.0240201844612263 0.142078551697044 0.333333333333333 0.0208333333333333 13 0.103613339275104 0.166666666666667 1.33333333333333 0.4607632083408 0.00148809523809524 0.0790181224004753 0.0645764915161467 0.0329000182448458 0.489783868092692 0.0381452955771079 66 0.0208519013666073 0 0.152020202020202 0.0373737373737374 0.111640036209002 0.0179675658188319 0.0864692908590368 0.00386904761904762 6.75 0.0763257575757576 0 0.0113960113960114 0.0453026309353026 0.201856680438321 0.0260513592410144 5.33333333333333 52.0833333333333 0 0.616468900293764 0.0181148513045065
"Clozapine_10microM" 0.0469747489199097 0.0315025210656092 0.184007809816897 1.66666666666667 0.00520833333333333 1 0.127470697508136 0.333333333333333 0.666666666666667 0.385401655914685 0.00152755046372068 0.218609484470585 0.0417701207514259 0.0346434364111671 0.427407670474044 0.0467014111293934 325.666666666667 0.0386667194594024 0.00672940326271547 0.0655089083335531 0.0191297363652953 0.121007059321793 0.00595042040423769 0.208154307213764 0.00369293094660398 22.4166666666667 0.0676701088915709 0.00139664804469274 0.00592243186582809 0.0118876602703568 0.287573772478911 0.0151330797000423 25.0833333333333 275.5 0.00268817204301075 0.527512284054106 0.0222660247228708
"Clozapine_10microM" 0.0380377635983399 0.0247231550096778 0.168163953229908 1.41666666666667 0 2 0.0497246996050006 0 2.33333333333333 0.368066121894497 0.00588982719524591 0.162919047729869 0.0172270585557056 0.0689362122063735 0.38184011497605 0.0554555828144736 233.916666666667 0.00574194324194324 0.0210967505548656 0.0331192129683742 0.0183022821531713 0.0490702499311636 0.00682923168195982 0.177627849619052 0.00482257511057598 22.4166666666667 0.100647109541738 0 0.000434027777777778 0.0148360902645284 0.240554768173282 0.0166398236923728 20.3333333333333 187.333333333333 0.0330687830687831 0.454307872491812 0.00878898624360099
"Clozapine_10microM" 0.027910909556366 0.0209914740053422 0.120451150054986 2.33333333333333 0.0151797385620915 3 0.0574985365818419 0.166666666666667 2.08333333333333 0.481445739832554 0.00148809523809524 0.166869118659085 0.0294048341827075 0.0365456435424126 0.431330085886315 0.0374383219181341 150.833333333333 0.00366430260047281 0.00727039001686889 0.051149759159848 0.00809940997675666 0.0678339253598441 0.026473677828843 0.134108198761956 0 17.1666666666667 0.081097908632403 0.00234741784037559 0.00789092507961926 0.00826128882170706 0.277027437982068 0.0118589988586757 15.1666666666667 113.916666666667 0.00421985815602837 0.601891111487133 0.00640977855419785
"Clozapine_10microM" 0.0320082501439346 0.0176061842465332 0.122946875611837 0.916666666666667 0.00225225225225225 4 0.0681513595633508 0.333333333333333 2.33333333333333 0.550593645009275 0.00119047619047619 0.101615070387152 0.0198610698610699 0.0594179281679282 0.593246122672176 0.0581423489233747 90.8333333333333 0.00434231069476971 0.00176715176715177 0.0258406320800329 0.0039702868852459 0.0663520581283739 0.0274372217990161 0.0913721206484365 0.0285285285285285 11.3333333333333 0.111642828476138 0.00119047619047619 0.00119047619047619 0.0185912748335642 0.172674199432465 0.0104538854538855 8.33333333333333 67.5833333333333 0 0.625233347930716 0.00331485331485331
"Clozapine_10microM" 0.039071249292519 0.0218335461629609 0.136212360737309 0.583333333333333 0 5 0.0346382783882784 0.416666666666667 1.5 0.500159788510322 0.00306926854484363 0.0659672453150714 0.0104517669987707 0.0736991241122547 0.569706229760577 0.0547926061762164 57.0833333333333 0.00457875457875458 0.00359461966604824 0.0254120879120879 0.0328373015873016 0.0932784807101722 0.033873865026372 0.0861583150851812 0.00378787878787879 9.16666666666667 0.172911689759516 0.000786163522012579 0.0156926406926407 0.0113955072230971 0.202661076871204 0.0213771062596894 5.5 39.9166666666667 0 0.596762122793577 0.00248684379412142
"Clozapine_10microM" 0.0573630250804164 0.0111101307073174 0.13303622152727 0.583333333333333 0.00219298245614035 6 0.0184253525971792 0.25 1.66666666666667 0.476611765737405 0.0132373107248375 0.0671507199370976 0.0215829254417783 0.0462819951657173 0.587950267826429 0.0456727710718546 34.1666666666667 0.00925925925925926 0.00225225225225225 0.0424046226677806 0.0134259259259259 0.0478759474259773 0.0245798664276925 0.107329327652982 0.0123415527827293 5 0.0861645535407145 0 0.00136612021857923 0.00670553574965339 0.24492068369839 0.0127717002717003 4.25 22.4166666666667 0.00416666666666667 0.639646098406572 0.00972918407128933
"Clozapine_10microM" 0.0400778728218433 0.0183178152063481 0.143713065733003 0.0833333333333333 0.00320512820512821 7 0.0542653253179569 0.166666666666667 1.5 0.458455805724293 0.00513915243516762 0.0634562075351549 0.0123226589944856 0.0742896217841289 0.478180075858094 0.0528308514949191 44.6666666666667 0.0187908496732026 0.00742069821017189 0.0233682081592298 0 0.0439734682094614 0.0218478460731409 0.162307377633703 0 7.08333333333333 0.182889216906245 0.00245098039215686 0.00168350168350168 0.0132010253784447 0.168222384234674 0.00971196559431853 3.75 32 0.0016025641025641 0.547949887068408 0.0128676470588235
"Clozapine_10microM" 0.0476183393585354 0.02239037492883 0.106450617627933 0.5 0.0324947589098533 8 0.0892108415693321 0.25 0.833333333333333 0.554302089413229 0.00974025974025974 0.0914987135506003 0.0431198251586601 0.0270484154464737 0.486524612703858 0.0360129621649229 48.5 0.0138888888888889 0.0128879642471875 0.0517557651991614 0.0085167714884696 0.0724040971613787 0.00528346381287558 0.179092020888137 0.000809061488673139 7 0.0510163971248877 0.00793650793650794 0.020046232085067 0.00649305555555555 0.221449097138118 0.00540600176522507 3.66666666666667 36.25 0.0119047619047619 0.588705381278197 0.0161375661375661
"Clozapine_10microM" 0.0308677313390304 0.0271483162222455 0.132547420671367 0.75 0 9 0.0752959126794531 0.25 2.33333333333333 0.531137270434073 0.00652013797394232 0.130997351824215 0.0221246210762738 0.0441658108665477 0.495135390321726 0.0224361243520889 68.5 0.00238095238095238 0.00177304964539007 0.0340711607792353 0.00173611111111111 0.082102074711029 0.00409821653890229 0.114912429118065 0 11 0.0897482002683866 0 0 0.016294142899485 0.235470777542808 0.00623421717171717 5.75 48.4166666666667 0.00396825396825397 0.539139747223551 0.0130108556832695
"Clozapine_10microM" 0.0153448229296332 0.0147905967818176 0.111181144151607 0.916666666666667 0 10 0.0698197741259214 0.333333333333333 1.16666666666667 0.615051375969025 0.00459446599152482 0.112494636165856 0.00377747252747253 0.0316686418157006 0.563335874840694 0.0293908738865692 70.4166666666667 0.00824372759856631 0.0176739926739927 0.00647428782833888 0 0.0610592185592186 0.00330421146953405 0.112974305106658 0.00119047619047619 9.5 0.0616303967316283 0.00185185185185185 0.00238095238095238 0.00749755488714279 0.203439419924671 0.00200746965452848 7.41666666666667 51.0833333333333 0.00864646399931661 0.56395059733295 0.0163003663003663
"Clozapine_10microM" 0.0105600586742959 0.0129849731823416 0.127109410025369 1.45454545454545 0.00817384370015949 11 0.0675010429015006 0.545454545454545 0.818181818181818 0.5012436079699 0.00740740740740741 0.136204472350544 0.00728826252723312 0.0236176033558133 0.497048276891908 0.0695827208857769 91.8181818181818 0.0055171277997365 0.0146751367434684 0.0112891335717423 0.00577200577200577 0.0766599559069133 0.0236700877920863 0.203473576654358 0.00460967432950192 12.0909090909091 0.0491722554079534 0.00690359477124183 0.0085569591084297 0.0149332399120175 0.239915901558213 0.00778186274509804 9.81818181818182 67.0909090909091 0.0129068462401796 0.540965386854712 0.0028322440087146
"Clozapine_10microM" 0.0185746445205648 0.00927143276289386 0.119855533592488 1.63636363636364 0.00381944444444444 12 0.0587833095369085 0.545454545454545 1.72727272727273 0.50437733525874 0.00216181978409341 0.0843641114982578 0.00389943142339044 0.0412578408224131 0.494718250528126 0.036840676357517 65.3636363636364 0.00381944444444444 0.0279577038076651 0.00720542281953432 0.00581653393064543 0.0654609027985545 0.00779232640119737 0.105180589126208 0.00379554655870445 10 0.0602736516086965 0.00400641025641026 0.0026954660454273 0.00957258422581003 0.202806375971699 0.00613546351576137 6.45454545454545 44.9090909090909 0.00378401360544218 0.555089938354287 0.00840759395583107
"Clozapine_10microM" 0.0297419983381672 0.0161489523333827 0.100771299592159 1.27272727272727 0.00593247332377767 13 0.0428391910657357 0.636363636363636 1.36363636363636 0.580488517285349 0.0122314702425679 0.152495868928935 0.02127476142627 0.0368984103894658 0.527410212149915 0.0332838775083179 74.1818181818182 0.0228642257818459 0.015521978021978 0.0424791947818264 0.00213675213675214 0.0510538393775634 0.0206288112016061 0.150120503200979 0.00735725308641975 11.6363636363636 0.0553140096618358 0.00517399267399267 0.0180102784584643 0.0206975427030556 0.198239001037962 0.00799768688337268 8.63636363636364 50.6363636363636 0 0.558186731820843 0.0214047454830683
"Clozapine_1microM" 0.0540314510136546 0.0355690164373474 0.169053152211613 2.63636363636364 0.0101010101010101 1 0.149910713309925 0 0.818181818181818 0.373828177752431 0 0.190939379012724 0.0415388523261108 0.0085476741354838 0.482155694032467 0.0355953415309337 436 0.0198842079329884 0.00900724028033011 0.0637320266435192 0.0243434343434343 0.158424604331522 0.00689510976209815 0.215035684980045 0.0049958653843187 20.7272727272727 0.0162562547255567 0.00043917435221783 0.00324675324675325 0.0138364754635523 0.311191275828371 0.0239284583387241 34.7272727272727 377.090909090909 0.00505050505050505 0.488357066146657 0.0184840559766935
"Clozapine_1microM" 0.0456916674522874 0.0320233547864601 0.164388874026033 2.63636363636364 0.00346262491267503 2 0.0802961183103506 0 0.545454545454545 0.393134677556268 0.000918273645546373 0.18091817849608 0.0366199377485474 0.0201235991946452 0.542115980011341 0.0398286871617794 419.818181818182 0.00748849428906818 0.00629434418246009 0.0747163515047706 0.0187916629461268 0.117748366487446 0.00889858027725238 0.217329120210598 0.00896665431108381 25.0909090909091 0.0509287499862872 0.00315296897006042 0.00340284403252919 0.0076885792249509 0.308345579514969 0.0250254857885836 34.8181818181818 356.727272727273 0.0025974025974026 0.537321809261267 0.00697217331197247
"Clozapine_1microM" 0.0340081986438094 0.0197175427030939 0.125861928845346 2.36363636363636 0 3 0.0651426852893182 0.181818181818182 1.81818181818182 0.42081621328525 0.000849617672047578 0.135294001270418 0.0348382744323022 0.0321938224913033 0.517172914384859 0.0305427717985121 342.545454545455 0.012006642465436 0.00626389419711212 0.0742433558175777 0.0126954566762412 0.100846868724776 0.00369880939553746 0.170370399875443 0.0121381556348908 30.5454545454545 0.0567879030029128 0.0025954595494684 0 0.00369666791758572 0.270748776501774 0.0119829256018525 35.1818181818182 272.363636363636 0.00507794748177274 0.517267675941229 0.00908445512984877
"Clozapine_1microM" 0.0391033517349966 0.0298582998888634 0.119182668090639 3.27272727272727 0 4 0.0677175819327386 0.0909090909090909 2.18181818181818 0.486473574214758 0.00239234449760766 0.127216206132706 0.0169453358795609 0.0217211220837808 0.607085654137668 0.0311425214632661 333.454545454545 0.00302807240606284 0.00775819244244548 0.027321081449805 0.00336986160415702 0.0642782351037167 0.00335680570816389 0.168475372471096 0.0025270259954076 29.9090909090909 0.0343169049913918 0.00411345199679673 0.000537923614846692 0.00334904589610437 0.287533733003208 0.0195735334325925 30.4545454545455 267.545454545455 0.00433901386980566 0.578695795520581 0.0086101251702483
"Clozapine_1microM" 0.0390408001572173 0.0331234294589008 0.158095466320042 3.45454545454545 0.00489526197073367 5 0.0893118965662882 0.727272727272727 2.45454545454545 0.418202155394047 0.00206611570247934 0.188300163414022 0.00772162037987183 0.0268837089918132 0.51920506539895 0.0340683690863942 321.181818181818 0 0.0150143111118254 0.00894822845050561 0.00442089357183697 0.116272484867617 0.024949342436184 0.166199621227639 0.00237800957691746 33.8181818181818 0.0703782169299411 0.00347518820082173 0.00266952822295041 0.0132918753280279 0.279228561819186 0.00645934182251034 28.5454545454545 252.181818181818 0.00386803249522833 0.62659514855291 0.000655983827431761
"Clozapine_1microM" 0.0262021182358295 0.0305315304772876 0.129688123489912 2.72727272727273 0 6 0.122637289350723 0.727272727272727 1.81818181818182 0.47663888352356 0.00381704837150382 0.188437664131103 0.00699102946846999 0.029511448994207 0.561583730529223 0.0396545027628628 273.454545454545 0.00121212121212121 0.00959648549784922 0.0103613046742431 0.00895380744350996 0.0947109598014296 0.0204104799714618 0.185018801774003 0.00271972390410649 27 0.0784387446509966 0.0018794332263415 0.012987012987013 0.00671575889184136 0.270158602647245 0.0112398229845858 27.4545454545455 213.727272727273 0.00352164997473922 0.613665403443035 0.00045004500450045
"Clozapine_1microM" 0.0334505623553092 0.0231948303775682 0.12337347701448 1.63636363636364 0.00302165519556824 7 0.0387807482605619 0.363636363636364 2.09090909090909 0.527389298791041 0.00454545454545455 0.221206531913054 0.0114385643297299 0.0240020498053546 0.650067435246007 0.0294068210066691 250.454545454545 0.0023828345567476 0.00367107024534962 0.0178721790678312 0.0106495074973336 0.0547224288350463 0.00584089737940854 0.187096218564718 0.00288073899492968 25.5454545454545 0.0350770320413178 0.00138580931263858 0.00580968155167391 0.00619636001805164 0.251147753057472 0.0124741581804868 21.5454545454545 199.272727272727 0.0023828345567476 0.679773664376808 0.00372068803332661
"Clozapine_1microM" 0.046972381992703 0.0274202093403321 0.162735613307203 2 0 8 0.0879910172448897 0.272727272727273 1.72727272727273 0.493108221096856 0 0.140679677162021 0.023357226980607 0.0440027808448861 0.610181249155295 0.0443263144152799 199.181818181818 0.0101010101010101 0.00432309176027769 0.0375831142242723 0.00879286596371236 0.0801140385268456 0.0154871513840406 0.136904136119963 0.00246766075911805 16.2727272727273 0.0909640159305935 0.0023274266067178 0.00235553919764446 0.00871194297473479 0.20123816548885 0.00904933615856652 17.4545454545455 161.454545454545 0 0.666741291518106 0.00983178786008725
"Clozapine_1microM" 0.0356782258202433 0.0240179013557201 0.140537650534477 0.636363636363636 0 9 0.0852107103422893 0 1.90909090909091 0.515200678466958 0 0.135136843197484 0.00887728625165145 0.0773050678102998 0.500587491900421 0.0411378994549307 138.818181818182 0.00284090909090909 0.0055780285288482 0.0130254613807245 0.00779220779220779 0.0741226388557529 0.00492557447006871 0.119214327702811 0.0031089336478558 16.9090909090909 0.164497285386873 0.000544365813826892 0.0012987012987013 0.0060169742572855 0.232485095640316 0.00648985332529636 10.9090909090909 108.454545454545 0 0.603435496414471 0.00559121769612181
"Clozapine_1microM" 0.0266340368456866 0.0261635039487032 0.118128508523296 1.18181818181818 0.00233100233100233 10 0.0807295361643188 0.0909090909090909 1.54545454545455 0.554212040891801 0.0114051883468294 0.128926176480524 0.0208934782849019 0.0932659902252067 0.450980631687153 0.0622512881945924 147.818181818182 0.00233100233100233 0.00968992248062015 0.0220157559831473 0.00787337662337662 0.0898498744062092 0.00294363276260643 0.141135042343683 0.0141731680297923 17.4545454545455 0.203632448469405 0 0.000956937799043062 0.0100113484926802 0.199655640340634 0.0323450824860497 11.8181818181818 115.727272727273 0 0.579423303956464 0.00364943474441357
"Clozapine_1microM" 0.032351260470216 0.0208676391012269 0.132222648399931 1.54545454545455 0 11 0.0328961195809022 0 2 0.508097198082066 0.00137741046831956 0.108982755277222 0.0220213145527833 0.0288169355021046 0.592724891489714 0.0308537142707247 171.636363636364 0.00519480519480519 0.00231444533120511 0.0546463006690279 0.0337889767237593 0.0789028282497878 0.00364231713403275 0.265276015636836 0.000507872016251905 15.3636363636364 0.0556923697733974 0 0 0.00851348642911766 0.263451736112685 0.0290334737067847 14 138.727272727273 0.00101010101010101 0.549891300224922 0.00878099173553719
"Clozapine_1microM" 0.0220134073238942 0.015809964397797 0.0996002418604008 2 0.00699300699300699 12 0.118325306235621 0.181818181818182 1.63636363636364 0.589761944735721 0 0.0930485629879334 0.00973119679413386 0.0255068860319966 0.695672114884283 0.0285556194906101 226 0.00211416490486258 0.0168515590047278 0.0189236600719854 0 0.0987270636446172 0.00276894858977024 0.161956214104121 0.00694865117942041 21.1818181818182 0.0556940538506052 0 0.00360775044319348 0.0117703029496596 0.229719570652147 0.00596912464001072 23.5454545454545 177.454545454545 0.00339793244449564 0.658919332200097 0.00400737752266246
"Clozapine_1microM" 0.0296112561625922 0.0213843663073614 0.120845209576542 1.27272727272727 0 13 0.0466845229319357 0 1.72727272727273 0.504137650464642 0 0.186106946196994 0.00397307433945365 0.0391860414489725 0.421543662152592 0.0339916576945762 157.454545454545 0.0266162340767793 0.0192316483803553 0.00627876659483332 0.0101379466304839 0.0508722280274004 0.0202249534677619 0.177641511585477 0.00299438349007315 16.9090909090909 0.0788920553768579 0.00196414576802508 0.0363636363636364 0.0281357785163164 0.241669127810208 0.0102061771242806 12.3636363636364 125.181818181818 0.0231037326735307 0.515609683659253 0.0362952441077441
"Clozapine_3microM" 0.0465297754981274 0.0293441073657836 0.160125028406008 2.41666666666667 0.00299145299145299 1 0.151883298756186 0.416666666666667 1.33333333333333 0.39092311411829 0.000694444444444444 0.188236835160432 0.0322259881007086 0.0281773539057804 0.486476819827057 0.04097220170714 451.583333333333 0.0167269599656347 0.00721126166978648 0.0659580277734436 0.0114163820553273 0.120629926720988 0.00241336239051142 0.207467080789633 0.00558140156193104 27.1666666666667 0.0630784207778799 0.000694444444444444 0.00158444168035164 0.0128840375765068 0.316808372937632 0.0198616320575515 39.0833333333333 381.166666666667 0.00308641975308642 0.548687292159034 0.0171572157976705
"Clozapine_3microM" 0.0388471246776802 0.0285491115393347 0.161828548958306 1.5 0 2 0.0780417780720648 0.416666666666667 1.41666666666667 0.435318724271614 0.000868055555555556 0.134482441848844 0.0301337509701774 0.027789793250084 0.622971571211577 0.0452553385158536 363.916666666667 0.00700095585006071 0.0121286932361696 0.0562836409787547 0.0183241613683127 0.0846369163217083 0.00499133598708985 0.153144985061729 0.00370399448439169 28.5833333333333 0.0665998678786403 0.00177536923860453 0 0.00879693511210068 0.276412880938021 0.0148500500207582 29.75 302.25 0.00408496732026144 0.645181571803244 0.0126374965440177
"Clozapine_3microM" 0.0436171296197892 0.0153498878718644 0.113885253946004 0.916666666666667 0 3 0.0381359486439328 0.166666666666667 1.33333333333333 0.471113667533129 0 0.138863510520487 0.0260135313415593 0.0549982644023793 0.49841703526531 0.0353934480592749 254 0.00189393939393939 0.00314154821627648 0.0444171223696462 0.0188674835684802 0.0725868892939933 0.00303942548679391 0.162933927054657 0.00376328241720322 23.4166666666667 0.159443890425296 0.00072463768115942 0 0.00855882842997905 0.309042359053165 0.00930016074620112 18.4166666666667 209.75 0.00572586328400282 0.569697844067021 0.00588254625521706
"Clozapine_3microM" 0.0360279737935566 0.0190878001890828 0.133044850633618 1.41666666666667 0 4 0.091247994888537 0.166666666666667 1.83333333333333 0.509580798941518 0.0115921115921116 0.147057143836955 0.0148031814594834 0.0354572640602895 0.631508499692221 0.036795275149212 191.583333333333 0.0109259259259259 0.00322778424277881 0.0318020014278268 0.00706074163585708 0.068661029460888 0.00922296290992855 0.162745502963667 0.00420504579970331 18.5 0.0700944399636731 0 0 0.0116810928766591 0.244559245506425 0.00659791341513553 17.1666666666667 152.5 0 0.670003271021221 0.0095919124250965
"Clozapine_3microM" 0.0278161082142205 0.0136334380183875 0.139054167567807 0.833333333333333 0 5 0.0660661268556005 0.0833333333333333 0.833333333333333 0.524680801084856 0 0.1540440845704 0.0261827374440336 0.0509244980533342 0.490129329734593 0.0531283488073048 151.916666666667 0.00659469185784975 0.00211988304093567 0.0583845029239766 0.00320512820512821 0.088750597387712 0.00941761001738304 0.143954840726579 0.000750750750750751 15 0.115622469635628 0 0.00148174490279753 0.00821202785455765 0.224057498435483 0.00345405619714273 12.75 122.416666666667 0.00333333333333333 0.571400769933491 0.00771088885495665
"Clozapine_3microM" 0.0222527543942985 0.0202668863845334 0.162133602635938 0.583333333333333 0 6 0.100172362365429 0.416666666666667 0.916666666666667 0.497811169199222 0.00185185185185185 0.13043615361261 0.0254377284977156 0.029902654252964 0.613768430342816 0.0279699310396684 125.666666666667 0.00828853046594982 0.00578042328042328 0.0407342766454466 0.0132360152641809 0.0948429936230895 0.0120315505547193 0.141393962755442 0.00240683229813665 15.6666666666667 0.0711868119487282 0 0.00198412698412698 0.00366533861019155 0.253868767181429 0.0223918864140638 12.0833333333333 96 0 0.660633741896883 0.00648313492063492
"Clozapine_3microM" 0.0286935065975758 0.0191071127996825 0.126688162218522 0.833333333333333 0.00694444444444444 7 0.0600591784415314 0.166666666666667 1.16666666666667 0.518663445055268 0 0.0743678552502082 0.0139190239836792 0.0370014312734977 0.561352050322639 0.0198123673264079 122.083333333333 0.00198412698412698 0.00324900793650794 0.0207605957605958 0.0957085236497001 0.0692983753608432 0.00955995273916645 0.174880955976563 0.00339330808080808 12.25 0.0760454473689768 0 0.0115510564341303 0.00668748650007045 0.270787966763308 0.028871583129657 12.0833333333333 95.5833333333333 0.00185185185185185 0.562073172687229 0.00564213564213564
"Clozapine_3microM" 0.0471144214108395 0.0203729737949402 0.132670191470143 1.08333333333333 0.00757575757575758 8 0.0998673653929199 0.0833333333333333 1.25 0.521535871085091 0.0040650406504065 0.122523369341113 0.0449061582046514 0.0155126676074748 0.583837693878677 0.0281682548373581 122.166666666667 0.0359105763517528 0.00532797735418703 0.0923177857001386 0.0123514557338087 0.0936664762042495 0.0101251228736609 0.164950440159559 0.000672043010752688 12.5 0.0304644808743169 0 0.00238095238095238 0.00491817447226804 0.235094990055699 0.0090965821812596 12.75 94.5 0 0.634526468954137 0.0167730734767025
"Clozapine_3microM" 0.029320811529958 0.0177247473769352 0.108077573844328 0.5 0 9 0.0874560080442433 0.166666666666667 0.833333333333333 0.520615726902471 0.00170068027210884 0.158587735793618 0.0178460272998088 0.0358347185027857 0.589881768558239 0.0479356345741532 98.75 0.0189102564102564 0.00699168556311413 0.0266294979530274 0.0341970121381886 0.065287350371384 0.0104977623989299 0.158604550017365 0 10.5 0.0612607980255039 0 0.00268107242897159 0.0118469498256293 0.253980793547596 0.0321097028555012 8.66666666666667 78.0833333333333 0.00320512820512821 0.655937787896821 0.00770030234315949
"Clozapine_3microM" 0.0357078223941255 0.0225034220494063 0.127913397088536 1.33333333333333 0.00347222222222222 10 0.0569509144237405 0 1 0.535842911574777 0 0.104283051926418 0.0314889308050402 0.0412168633010264 0.658274136741153 0.0178247595191329 84.9166666666667 0.0139372278146641 0.00579835154303239 0.0603657992432355 0.00694444444444444 0.0662549799014465 0.00763350566739313 0.13153328658579 0.00185185185185185 9.66666666666667 0.0854581637752552 0 0.00185185185185185 0.00757472067955939 0.244999461027069 0.0108471237194641 6.25 66.6666666666667 0 0.696491111331078 0.00806968951345851
"Clozapine_3microM" 0.0298207592259416 0.0156173985124742 0.101395057203694 0.583333333333333 0.00555555555555556 11 0.0590846736640741 0.166666666666667 1 0.536827129354331 0 0.0719282663857156 0.02214585185276 0.0262669253828939 0.658557590772723 0.0480111042477055 88.5833333333333 0.0266081871345029 0.00320512820512821 0.0394950491964009 0.00277777777777778 0.0712541710765255 0.0333002594186364 0.114454593157874 0.00100401606425703 8.91666666666667 0.0526595661799166 0 0.0107491321887607 0.0237691994854691 0.211259092551749 0.00597477629817516 8.25 69.6666666666667 0 0.635436930618353 0.0118986045190864
"Clozapine_3microM" 0.0377397457651521 0.0166153960300221 0.0847815240861135 0.916666666666667 0 12 0.0408446479557743 0.416666666666667 0.75 0.558070599059569 0 0.143799548933844 0.0349073243175663 0.0149717750950145 0.561555342931778 0.0407983305044588 79.4166666666667 0.03092631826742 0.0144757433489828 0.104190207156309 0.00757282364376405 0.0407496826709866 0.00535021171489061 0.232187314778602 0 9.58333333333333 0.0277777777777778 0 0.000586854460093897 0.0305170362646124 0.226127156575181 0.0137035097042811 7.58333333333333 60.1666666666667 0 0.624571892826734 0.0215583680655361
"Clozapine_3microM" 0.0254025220635109 0.0283908543912651 0.105987276037839 0.666666666666667 0.00925925925925926 13 0.0428371275410749 0 1.08333333333333 0.497493984782884 0.00225225225225225 0.116570787671794 0.0166298973885513 0.0275947271561507 0.600402405114092 0.0323243696391736 73.8333333333333 0.0454695767195767 0.0091966966966967 0.0279431216931217 0.00462962962962963 0.0535628728683497 0.0066989868610594 0.229262942355858 0.00299629987129987 8.16666666666667 0.0612875632709224 0.00663821716453295 0.0158332703462678 0.0422685994716817 0.261433406752586 0.00277656794425087 9.08333333333333 54.8333333333333 0 0.596981465678046 0.0265608126599506
"CNO_10microM" 0.0427732587044099 0.0258089670231425 0.154013798637913 1.91666666666667 0.0045045045045045 1 0.104030884878607 0.916666666666667 1.83333333333333 0.433126923039707 0.00245098039215686 0.238793761264781 0.0228510205758761 0.0159012411595385 0.495460383481463 0.0427102884503393 404 0.0112667965452179 0.0116518829978575 0.0409816880137237 0.019660689402827 0.107229618018483 0.00559492935757192 0.206189723445566 0.00581199886742575 33.25 0.0306316359364178 0.00933469248176099 0.0028265464967296 0.00577079462825254 0.290201040158663 0.0198985140758422 31.25 334.833333333333 0.00975748867990247 0.576681203705923 0.00671826324999415
"CNO_10microM" 0.0439383004515378 0.0285497929160988 0.148442128161835 2.5 0.000771604938271605 2 0.0949337307838025 1.08333333333333 2.08333333333333 0.428339850864212 0.00521929824561403 0.236877266241207 0.0296515150114046 0.0300389869794192 0.471979048282253 0.0589799739483775 394.416666666667 0.00326797385620915 0.0118775482278848 0.0450147621477129 0.0209197937139114 0.0854676001379049 0.0106214081108335 0.208111662230591 0.0115202951701655 34 0.0595980126467931 0.00653722917302411 0.00226844001738992 0.00306973527394558 0.27805881027316 0.0202688094064034 26.8333333333333 327.916666666667 0.00382996632996633 0.568511867512482 0.00242755509283359
"CNO_10microM" 0.0488632312703704 0.0402745145712237 0.138645189628762 2.08333333333333 0.0486610240904134 3 0.113122429916323 1.16666666666667 3.25 0.426988156428025 0.00157232704402516 0.180780252249718 0.0162797470538205 0.0361744984409816 0.491909557319863 0.0674582822654867 415.5 0.00482982982982983 0.0122410512114658 0.0275802480478053 0.00969876637815569 0.0795240888649625 0.0114846876066397 0.186908874687825 0.012216428105367 37.0833333333333 0.0651559089059089 0.00680296691326103 0.0263285150355073 0.00237058061398641 0.263915357615505 0.0196000858592865 31.9166666666667 340 0.00927452177452177 0.582663838286159 0.0017781247289444
"CNO_10microM" 0.0283682505684399 0.0217778698914859 0.163864055572517 2.66666666666667 0.00923921549245888 4 0.122566197105563 1.16666666666667 3.08333333333333 0.402690944855374 0.0118055555555556 0.213650029318291 0.0191312861455744 0.0457692163305334 0.466287210685761 0.0614263900228015 381.75 0 0.0123523643083753 0.049839592686225 0.00720042853137891 0.091055308510285 0.0152661933005054 0.225723819834907 0.00818116346525241 31.75 0.0833935454232254 0.0114429901886893 0.00909662371534796 0.00231593269151354 0.304290363097362 0.00503798232320931 28.6666666666667 314.416666666667 0.00490317213202527 0.543658539775926 0
